full_name,rating,price,version,date
andres tello,82,0.0,Objectives,2021-01-05 02:57
alex telles,84,0.0,CL,2021-01-05 02:57
casemiro,90,0.0,FUT Freeze,2021-01-05 02:57
callejon jose,84,0.0,Rare,2021-01-05 02:57
james rodriguez,84,0.0,IF,2021-01-05 02:57
ben chilwell,84,0.0,IF,2021-01-05 02:57
emerson leite de souza,85,0.0,Objectives,2021-01-05 02:57
ander capa rodriguez,85,0.0,FUT Freeze,2021-01-05 02:57
yannick bolasie,85,0.0,FUT Freeze Obj,2021-01-05 02:57
hector bellerin moruno,85,0.0,Obj League Player,2021-01-05 02:57
naby keïta,85,0.0,Objectives,2021-01-05 02:57
lukas hradeckc,85,0.0,IF,2021-01-05 02:57
karim bellarabi,85,0.0,Halloween SBC,2021-01-05 02:57
sergio reguilon rodriguez,82,0.0,Rare,2021-01-05 02:57
zlatan ibrahimovic,85,0.0,IF,2021-01-05 02:57
alex sandro,85,0.0,CL,2021-01-05 02:57
bernat,85,0.0,Objectives,2021-01-05 02:57
marcel sabitzer,85,0.0,Objectives,2021-01-05 02:57
alexandre lacazette,85,0.0,Objectives,2021-01-05 02:57
kylian mbappe,90,0.0,,2021-01-05 02:57
alphonse areola,82,0.0,Rare,2021-01-05 02:57
david alaba,84,0.0,CL,2021-01-05 02:57
danilo luis helio pereira,82,0.0,CL,2021-01-05 02:57
marcos acuna,83,0.0,Rare,2021-01-05 02:57
matheus santos carneiro da cunha,84,0.0,Headliners Obj,2021-01-05 02:57
mitchell van bergen,84,0.0,Squad Foundations,2021-01-05 02:57
erling haaland,84,0.0,,2021-01-05 02:57
wout weghorst,84,0.0,IF,2021-01-05 02:57
joshua king,84,0.0,Squad Foundations,2021-01-05 02:57
nelson semedo,83,0.0,Rare,2021-01-05 02:57
gonzalo higuain,83,0.0,Rare,2021-01-05 02:57
alvaro borja morata martin,82,0.0,Rare,2021-01-05 02:57
diego godin,85,0.0,Rare,2021-01-05 02:57
franck yannick kessie,84,0.0,UEL Live,2021-01-05 02:57
arturo vidal,83,0.0,Rare,2021-01-05 02:57
bojan,84,0.0,Squad Foundations,2021-01-05 02:57
fernando pacheco flores,84,0.0,IF,2021-01-05 02:57
inaki williams,84,0.0,Halloween SBC,2021-01-05 02:57
nordi mukiele,84,0.0,Halloween Objective,2021-01-05 02:57
fernandinho,84,0.0,CL,2021-01-05 02:57
douglas costa,84,0.0,CL,2021-01-05 02:57
thomas partey,84,0.0,CL,2021-01-05 02:57
jules kounde,84,0.0,UCL Live Obj.,2021-01-05 02:57
toby alderweireld,85,0.0,Rare,2021-01-05 02:57
bruno fernandes,91,0.0,Headliners,2021-01-05 02:57
joseph aidoo,82,0.0,Objectives,2021-01-05 02:57
joaquin sanchez rodriguez,83,0.0,IF,2021-01-05 02:57
jack grealish,83,0.0,IF,2021-01-05 02:57
diogo jota,83,0.0,OTW Objective,2021-01-05 02:57
florent mollet,86,0.0,League Player Obj.,2021-01-05 02:57
parejo,86,0.0,IF,2021-01-05 02:57
jesus corona,86,0.0,IF,2021-01-05 02:57
christian pulisic,87,0.0,Objectives,2021-01-05 02:57
steven bergwijn,83,0.0,,2021-01-05 02:57
toni kroos,89,0.0,IF,2021-01-05 02:57
nick lima,83,0.0,Squad Foundations,2021-01-05 02:57
trent alexander-arnold,87,0.0,,2021-01-05 02:57
thomas muller,87,0.0,IF,2021-01-05 02:57
thiago,85,0.0,Rare,2021-01-05 02:57
luis suarez,87,0.0,Rare,2021-01-05 02:57
aaron long,82,0.0,Squad Foundations,2021-01-05 02:57
gareth bale,83,0.0,Rare,2021-01-05 02:57
fabinho,87,0.0,CL,2021-01-05 02:57
timo baumgartl,83,0.0,Squad Foundations,2021-01-05 02:57
sada thioub,83,0.0,Objectives,2021-01-05 02:57
woo yeong jeong,82,0.0,Objectives,2021-01-05 02:57
alassane plea,86,0.0,Objectives,2021-01-05 02:57
ronaldo,96,0.0,Icon,2021-01-05 02:57
