full_name,rating,price,version,date
pele,98,0.0,Icon,2020-12-09 12:59
luis suarez,87,0.0,Rare,2020-12-09 12:59
anderson luis de souza,90,0.0,Icon,2020-12-09 12:59
luis hernandez,90,0.0,Icon,2020-12-09 12:59
frank rijkaard,90,0.0,Icon,2020-12-09 12:59
marc overmars,90,0.0,Icon,2020-12-09 12:59
henrik larsson,90,0.0,Icon,2020-12-09 12:59
christian vieri,90,0.0,Icon,2020-12-09 12:59
juan sebastian veron,90,0.0,Icon,2020-12-09 12:59
pep guardiola,90,0.0,Icon,2020-12-09 12:59
davor suker,90,0.0,Icon,2020-12-09 12:59
nemanja vidic,90,0.0,Icon,2020-12-09 12:59
otavio edmilson da silva monteiro,83,0.0,IF,2020-12-09 12:59
timo baumgartl,83,0.0,Squad Foundations,2020-12-09 12:59
steven bergwijn,83,0.0,,2020-12-09 12:59
rodrygo silva de goes,83,0.0,Record Breaker,2020-12-09 12:59
nick lima,83,0.0,Squad Foundations,2020-12-09 12:59
denzel dumfries,83,0.0,Halloween,2020-12-09 12:59
hernan crespo,90,0.0,Icon,2020-12-09 12:59
kylian mbappe,90,0.0,,2020-12-09 12:59
rio ferdinand,90,0.0,Icon,2020-12-09 12:59
frank lampard,90,0.0,Icon,2020-12-09 12:59
roberto carlos,91,0.0,Icon,2020-12-09 12:59
laurent blanc,91,0.0,Icon,2020-12-09 12:59
miroslav klose,91,0.0,Icon,2020-12-09 12:59
ian rush,91,0.0,Icon,2020-12-09 12:59
philipp lahm,91,0.0,Icon,2020-12-09 12:59
fernando torres,91,0.0,Icon,2020-12-09 12:59
bastian schweinsteiger,91,0.0,Icon,2020-12-09 12:59
petr cech,91,0.0,Icon,2020-12-09 12:59
alvaro borja morata martin,82,0.0,Rare,2020-12-09 12:59
roy keane,90,0.0,Icon,2020-12-09 12:59
jay-jay okocha,90,0.0,Icon,2020-12-09 12:59
rui manuel cesar costa,90,0.0,Icon,2020-12-09 12:59
alphonse areola,82,0.0,Rare,2020-12-09 12:59
filippo inzaghi,90,0.0,Icon,2020-12-09 12:59
gianfranco zola,90,0.0,Icon,2020-12-09 12:59
emmanuel petit,90,0.0,Icon,2020-12-09 12:59
claude makelele,90,0.0,Icon,2020-12-09 12:59
jari litmanen,90,0.0,Icon,2020-12-09 12:59
diogo jota,83,0.0,OTW Objective,2020-12-09 12:59
gareth bale,83,0.0,Rare,2020-12-09 12:59
arturo vidal,83,0.0,Rare,2020-12-09 12:59
david beckham,89,0.0,Icon,2020-12-09 12:59
hector bellerin moruno,85,0.0,Obj League Player,2020-12-09 12:59
naby keïta,85,0.0,Objectives,2020-12-09 12:59
karim bellarabi,85,0.0,Halloween SBC,2020-12-09 12:59
bernat,85,0.0,Objectives,2020-12-09 12:59
marcel sabitzer,85,0.0,Objectives,2020-12-09 12:59
alexandre lacazette,85,0.0,Objectives,2020-12-09 12:59
diego godin,85,0.0,Rare,2020-12-09 12:59
thiago,85,0.0,Rare,2020-12-09 12:59
kingsley coman,86,0.0,TOTGS,2020-12-09 12:59
gerard deulofeu lazaro,86,0.0,League Player,2020-12-09 12:59
alessio romagnoli,86,0.0,Objectives,2020-12-09 12:59
iago aspas,86,0.0,Objectives,2020-12-09 12:59
florent mollet,86,0.0,League Player Obj.,2020-12-09 12:59
david beckham,87,0.0,Icon,2020-12-09 12:59
trent alexander-arnold,87,0.0,,2020-12-09 12:59
callejon jose,84,0.0,Rare,2020-12-09 12:59
alex telles,84,0.0,CL,2020-12-09 12:59
thomas partey,84,0.0,CL,2020-12-09 12:59
douglas costa,84,0.0,CL,2020-12-09 12:59
gonzalo higuain,83,0.0,Rare,2020-12-09 12:59
nelson semedo,83,0.0,Rare,2020-12-09 12:59
sol campbell,89,0.0,Icon,2020-12-09 12:59
gennaro gattuso,89,0.0,Icon,2020-12-09 12:59
john barnes,89,0.0,Icon,2020-12-09 12:59
ian wright,89,0.0,Icon,2020-12-09 12:59
gianluca zambrotta,89,0.0,Icon,2020-12-09 12:59
patrick vieira,91,0.0,Icon,2020-12-09 12:59
ashley cole,89,0.0,Icon,2020-12-09 12:59
mitchell van bergen,84,0.0,Squad Foundations,2020-12-09 12:59
erling haaland,84,0.0,,2020-12-09 12:59
joshua king,84,0.0,Squad Foundations,2020-12-09 12:59
joaquin correa,84,0.0,UCL Live,2020-12-09 12:59
bojan,84,0.0,Squad Foundations,2020-12-09 12:59
inaki williams,84,0.0,Halloween SBC,2020-12-09 12:59
nordi mukiele,84,0.0,Halloween Objective,2020-12-09 12:59
marcos acuna,83,0.0,Rare,2020-12-09 12:59
patrick kluivert,91,0.0,Icon,2020-12-09 12:59
michael essien,90,0.0,Icon,2020-12-09 12:59
hidetoshi nakata,88,0.0,Icon,2020-12-09 12:59
alessandro del piero,92,0.0,Icon,2020-12-09 12:59
carles puyol saforcada,92,0.0,Icon,2020-12-09 12:59
dennis bergkamp,92,0.0,Icon,2020-12-09 12:59
peter schmeichel,92,0.0,Icon,2020-12-09 12:59
franco baresi,93,0.0,Icon,2020-12-09 12:59
kenny dalglish,92,0.0,Icon,2020-12-09 12:59
thierry henry,93,0.0,Icon,2020-12-09 12:59
gary lineker,92,0.0,Icon,2020-12-09 12:59
roberto baggio,93,0.0,Icon,2020-12-09 12:59
samuel eto'o,92,0.0,Icon,2020-12-09 12:59
sergio reguilon rodriguez,82,0.0,Rare,2020-12-09 12:59
andrea pirlo,92,0.0,Icon,2020-12-09 12:59
mane garrincha,94,0.0,Icon,2020-12-09 12:59
paolo maldini,94,0.0,Icon,2020-12-09 12:59
lev yashin,94,0.0,Icon,2020-12-09 12:59
david beckham,92,0.0,Icon,2020-12-09 12:59
ferenc puskas,94,0.0,Icon,2020-12-09 12:59
carlos alberto torres,93,0.0,Icon,2020-12-09 12:59
marco van basten,93,0.0,Icon,2020-12-09 12:59
ruud gullit,93,0.0,Icon,2020-12-09 12:59
luis figo,92,0.0,Icon,2020-12-09 12:59
hristo stoichkov,92,0.0,Icon,2020-12-09 12:59
raul gonzalez blanco,92,0.0,Icon,2020-12-09 12:59
rivaldo,92,0.0,Icon,2020-12-09 12:59
fabio cannavaro,92,0.0,Icon,2020-12-09 12:59
alessandro nesta,92,0.0,Icon,2020-12-09 12:59
javier zanetti,92,0.0,Icon,2020-12-09 12:59
ryan giggs,92,0.0,Icon,2020-12-09 12:59
xavier hernandez,93,0.0,Icon,2020-12-09 12:59
eric cantona,93,0.0,Icon,2020-12-09 12:59
danilo luis helio pereira,82,0.0,CL,2020-12-09 12:59
eusebio,93,0.0,Icon,2020-12-09 12:59
lothar matthaus,93,0.0,Icon,2020-12-09 12:59
hugo sanchez,92,0.0,Icon,2020-12-09 12:59
bobby moore,92,0.0,Icon,2020-12-09 12:59
george best,93,0.0,Icon,2020-12-09 12:59
emilio butragueno,92,0.0,Icon,2020-12-09 12:59
alan shearer,91,0.0,Icon,2020-12-09 12:59
paul scholes,91,0.0,Icon,2020-12-09 12:59
ruud van nistelrooy,92,0.0,Icon,2020-12-09 12:59
clarence seedorf,91,0.0,Icon,2020-12-09 12:59
johan cruyff,94,0.0,Icon,2020-12-09 12:59
edwin van der sar,91,0.0,Icon,2020-12-09 12:59
didier drogba,91,0.0,Icon,2020-12-09 12:59
kaka,91,0.0,Icon,2020-12-09 12:59
fernando hierro ruiz,91,0.0,Icon,2020-12-09 12:59
gheorghe hagi,91,0.0,Icon,2020-12-09 12:59
ronald koeman,91,0.0,Icon,2020-12-09 12:59
ronaldinho,94,0.0,Icon,2020-12-09 12:59
riquelme,91,0.0,Icon,2020-12-09 12:59
steven gerrard,91,0.0,Icon,2020-12-09 12:59
andriy shevchenko,91,0.0,Icon,2020-12-09 12:59
pavel nedved,91,0.0,Icon,2020-12-09 12:59
marcel desailly,91,0.0,Icon,2020-12-09 12:59
socrates,91,0.0,Icon,2020-12-09 12:59
zinedine zidane,96,0.0,Icon,2020-12-09 12:59
robert pires,91,0.0,Icon,2020-12-09 12:59
david trezeguet,91,0.0,Icon,2020-12-09 12:59
michael owen,91,0.0,Icon,2020-12-09 12:59
ronaldo,96,0.0,Icon,2020-12-09 12:59
michael ballack,91,0.0,Icon,2020-12-09 12:59
michael laudrup,91,0.0,Icon,2020-12-09 12:59
diego maradona,97,0.0,Icon,2020-12-09 12:59
jonathan bamba,86,1.0,Ligue,2020-12-09 12:59
ibrahima niane,84,1.0,Ligue,2020-12-09 12:59
marko arnautovic,82,750.0,Rare,2020-12-09 12:59
mattia perin,82,800.0,Rare,2020-12-09 12:59
mario figueira fernandes,82,800.0,Rare,2020-12-09 12:59
jiři pavlenka,82,800.0,Rare,2020-12-09 12:59
fernando pacheco flores,82,800.0,Rare,2020-12-09 12:59
geronimo rulli,82,800.0,Rare,2020-12-09 12:59
tomas vaclik,82,800.0,Rare,2020-12-09 12:59
agustin marchesin,82,850.0,Non-Rare,2020-12-09 12:59
oliver baumann,82,850.0,Rare,2020-12-09 12:59
sergio asenjo andres,82,850.0,Rare,2020-12-09 12:59
fernando muslera,82,850.0,Rare,2020-12-09 12:59
anderson talisca,82,850.0,Rare,2020-12-09 12:59
kepa arrizabalaga,82,900.0,Rare,2020-12-09 12:59
james rodriguez,82,900.0,Rare,2020-12-09 12:59
mike maignan,82,900.0,Rare,2020-12-09 12:59
david soria solis,82,900.0,Non-Rare,2020-12-09 12:59
robin gosens,82,950.0,Rare,2020-12-09 12:59
andrej kramaric,82,950.0,Rare,2020-12-09 12:59
danilo luis helio pereira,82,950.0,Rare,2020-12-09 12:59
mesut ozil,82,950.0,Rare,2020-12-09 12:59
konrad laimer,82,1000.0,Rare,2020-12-09 12:59
yannick carrasco,82,1000.0,Rare,2020-12-09 12:59
ivan perisic,82,1000.0,Rare,2020-12-09 12:59
ruben diogo da silva neves,82,1000.0,Rare,2020-12-09 12:59
marcel halstenberg,82,1100.0,Rare,2020-12-09 12:59
marco asensio,82,1100.0,Rare,2020-12-09 12:59
giovani lo celso,82,1100.0,Rare,2020-12-09 12:59
willian borges da silva,82,1200.0,Rare,2020-12-09 12:59
lucas ocampos,82,1200.0,Rare,2020-12-09 12:59
nicolas pepe,82,1200.0,Rare,2020-12-09 12:59
angel correa,82,1200.0,Rare,2020-12-09 12:59
emre can,82,1200.0,Rare,2020-12-09 12:59
sergio canales madrazo,82,1200.0,Rare,2020-12-09 12:59
lars bender,82,1200.0,Rare,2020-12-09 12:59
dimitri payet,82,1300.0,Rare,2020-12-09 12:59
karim bellarabi,82,1300.0,Rare,2020-12-09 12:59
gabriel armando de abreu,82,1300.0,Rare,2020-12-09 12:59
rodrigo moreno machado,82,1300.0,Rare,2020-12-09 12:59
marcos llorente,82,1300.0,Rare,2020-12-09 12:59
ivan rakitic,82,1300.0,Rare,2020-12-09 12:59
dusan tadic,83,1400.0,Rare,2020-12-09 12:59
dakonam djene,82,1400.0,Rare,2020-12-09 12:59
quincy promes,82,1400.0,Rare,2020-12-09 12:59
florian thauvin,82,1400.0,Rare,2020-12-09 12:59
lukas hradeckc,83,1500.0,Rare,2020-12-09 12:59
harry maguire,82,1500.0,Rare,2020-12-09 12:59
aleksandar kolarov,82,1500.0,Rare,2020-12-09 12:59
matthias ginter,82,1500.0,Rare,2020-12-09 12:59
jerôme boateng,82,1500.0,Rare,2020-12-09 12:59
edin dzeko,83,1600.0,Rare,2020-12-09 12:59
lopes,83,1600.0,Rare,2020-12-09 12:59
daley blind,82,1600.0,Rare,2020-12-09 12:59
koen casteels,83,1600.0,Rare,2020-12-09 12:59
aitor fernandez,83,1600.0,Rare,2020-12-09 12:59
zlatan ibrahimovic,83,1700.0,Rare,2020-12-09 12:59
edin visca,83,1700.0,Rare,2020-12-09 12:59
pau lopez sabata,83,1700.0,Rare,2020-12-09 12:59
kevin trapp,83,1700.0,Rare,2020-12-09 12:59
carlos vela,83,1700.0,Rare,2020-12-09 12:59
ever banega,83,1700.0,Rare,2020-12-09 12:59
lucas hernandez,82,1700.0,Rare,2020-12-09 12:59
steve mandanda,83,1700.0,Rare,2020-12-09 12:59
gianluigi buffon,82,1800.0,Rare,2020-12-09 12:59
aaron ramsey,82,1800.0,Rare,2020-12-09 12:59
martin odegaard,83,1800.0,Rare,2020-12-09 12:59
nick pope,82,1800.0,Rare,2020-12-09 12:59
oscar dos santos emboaba,83,1800.0,Rare,2020-12-09 12:59
renato augusto,83,1900.0,Rare,2020-12-09 12:59
norberto murara neto,82,1900.0,Rare,2020-12-09 12:59
rafa,83,2000.0,Rare,2020-12-09 12:59
blaise matuidi,83,2000.0,Rare,2020-12-09 12:59
paulinho,83,2000.0,Rare,2020-12-09 12:59
agustin marchesin,82,2000.0,CL,2020-12-09 12:59
edin visca,83,2000.0,CL,2020-12-09 12:59
quincy promes,82,2100.0,CL,2020-12-09 12:59
tomas vaclik,82,2100.0,CL,2020-12-09 12:59
dusan tadic,83,2100.0,CL,2020-12-09 12:59
donny van de beek,83,2100.0,Rare,2020-12-09 12:59
marcel halstenberg,82,2100.0,CL,2020-12-09 12:59
konrad laimer,82,2100.0,CL,2020-12-09 12:59
marco asensio,82,2200.0,CL,2020-12-09 12:59
charles aranguiz,83,2200.0,Rare,2020-12-09 12:59
emre can,82,2200.0,CL,2020-12-09 12:59
joao moutinho,83,2200.0,Rare,2020-12-09 12:59
dele alli,83,2200.0,Rare,2020-12-09 12:59
kepa arrizabalaga,82,2200.0,CL,2020-12-09 12:59
mateo kovacic,83,2200.0,Rare,2020-12-09 12:59
thorgan hazard,83,2200.0,Rare,2020-12-09 12:59
iker muniain goni,83,2300.0,Rare,2020-12-09 12:59
lucas ocampos,82,2300.0,CL,2020-12-09 12:59
ivan perisic,82,2300.0,CL,2020-12-09 12:59
jerôme boateng,82,2300.0,CL,2020-12-09 12:59
marcos acuna,83,2300.0,CL,2020-12-09 12:59
martin odegaard,83,2300.0,CL,2020-12-09 12:59
thomas strakosha,83,2300.0,CL,2020-12-09 12:59
jan vertonghen,83,2300.0,Rare,2020-12-09 12:59
yannick carrasco,82,2300.0,CL,2020-12-09 12:59
joao cancelo,83,2400.0,Rare,2020-12-09 12:59
ivan rakitic,82,2400.0,CL,2020-12-09 12:59
harry maguire,82,2400.0,CL,2020-12-09 12:59
steven bergwijn,83,2400.0,Rare,2020-12-09 12:59
fernando reges,83,2400.0,Rare,2020-12-09 12:59
lucas hernandez,82,2400.0,CL,2020-12-09 12:59
alexandre lacazette,83,2400.0,Rare,2020-12-09 12:59
robin gosens,82,2400.0,CL,2020-12-09 12:59
coutinho,83,2400.0,Rare,2020-12-09 12:59
luiz frello filho jorge,83,2400.0,Rare,2020-12-09 12:59
mateo kovacic,83,2400.0,CL,2020-12-09 12:59
ilkay gundogan,83,2500.0,Rare,2020-12-09 12:59
luiz frello filho jorge,83,2500.0,CL,2020-12-09 12:59
achraf hakimi,83,2500.0,Rare,2020-12-09 12:59
marcelo,83,2500.0,Rare,2020-12-09 12:59
denis zakaria,83,2500.0,Rare,2020-12-09 12:59
thorgan hazard,83,2500.0,CL,2020-12-09 12:59
bernat,83,2500.0,Rare,2020-12-09 12:59
marcel sabitzer,83,2600.0,Rare,2020-12-09 12:59
cristian portugues manzanera,83,2600.0,Rare,2020-12-09 12:59
yuri berchiche izeta,83,2700.0,Rare,2020-12-09 12:59
sergi roberto carnicer,83,2700.0,Rare,2020-12-09 12:59
radja nainggolan,83,2700.0,Rare,2020-12-09 12:59
achraf hakimi,83,2700.0,CL,2020-12-09 12:59
radja nainggolan,83,2700.0,CL,2020-12-09 12:59
marcel sabitzer,83,2700.0,CL,2020-12-09 12:59
donny van de beek,83,2700.0,CL,2020-12-09 12:59
bernat,83,2800.0,CL,2020-12-09 12:59
arturo vidal,83,2800.0,CL,2020-12-09 12:59
fernando reges,83,2800.0,CL,2020-12-09 12:59
steve mandanda,83,2800.0,CL,2020-12-09 12:59
ilkay gundogan,83,2800.0,CL,2020-12-09 12:59
denis zakaria,83,2800.0,CL,2020-12-09 12:59
marcelo,83,2900.0,CL,2020-12-09 12:59
florian thauvin,82,3000.0,CL,2020-12-09 12:59
joao cancelo,83,3000.0,CL,2020-12-09 12:59
joel matip,83,3000.0,Rare,2020-12-09 12:59
matthias ginter,82,3000.0,CL,2020-12-09 12:59
aaron wan-bissaka,83,3100.0,Rare,2020-12-09 12:59
joel matip,83,3100.0,CL,2020-12-09 12:59
kieran trippier,83,3300.0,Rare,2020-12-09 12:59
aaron wan-bissaka,83,3400.0,CL,2020-12-09 12:59
duvan zapata,83,3400.0,CL,2020-12-09 12:59
kostas manolas,83,3400.0,Rare,2020-12-09 12:59
kieran trippier,83,3400.0,CL,2020-12-09 12:59
aleksandar kolarov,82,3400.0,CL,2020-12-09 12:59
raul albiol tortajada,82,3500.0,Non-Rare,2020-12-09 12:59
wilfried zaha,83,3600.0,Rare,2020-12-09 12:59
sergi roberto carnicer,83,3800.0,CL,2020-12-09 12:59
samuel umtiti,83,3800.0,Rare,2020-12-09 12:59
coutinho,83,3900.0,CL,2020-12-09 12:59
allan marques loureiro,83,4000.0,Rare,2020-12-09 12:59
samuel umtiti,83,4200.0,CL,2020-12-09 12:59
andre onana,84,4400.0,Rare,2020-12-09 12:59
josip ilicic,84,4500.0,CL,2020-12-09 12:59
roman burki,84,4500.0,Rare,2020-12-09 12:59
roman burki,84,4500.0,CL,2020-12-09 12:59
andre onana,84,4500.0,CL,2020-12-09 12:59
jesus corona,84,4500.0,Rare,2020-12-09 12:59
jesus corona,84,4600.0,CL,2020-12-09 12:59
kasper schmeichel,84,4700.0,Rare,2020-12-09 12:59
salvatore sirigu,84,4700.0,Rare,2020-12-09 12:59
rui patricio,84,4800.0,Rare,2020-12-09 12:59
idrissa gueye,84,4900.0,CL,2020-12-09 12:59
josip ilicic,84,4900.0,Rare,2020-12-09 12:59
idrissa gueye,84,4900.0,Rare,2020-12-09 12:59
alessio romagnoli,83,5000.0,Rare,2020-12-09 12:59
nicolas tagliafico,84,5000.0,CL,2020-12-09 12:59
guerreiro,84,5000.0,Rare,2020-12-09 12:59
pizzi,84,5000.0,Rare,2020-12-09 12:59
diego carlos santos silva,83,5000.0,CL,2020-12-09 12:59
kingsley coman,84,5000.0,Rare,2020-12-09 12:59
guerreiro,84,5000.0,CL,2020-12-09 12:59
grimaldo,84,5100.0,Rare,2020-12-09 12:59
douglas costa,84,5100.0,Rare,2020-12-09 12:59
kingsley coman,84,5200.0,CL,2020-12-09 12:59
wilfred ndidi,84,5300.0,Rare,2020-12-09 12:59
nicolas tagliafico,84,5300.0,Rare,2020-12-09 12:59
fabian ruiz pena,82,5400.0,Rare,2020-12-09 12:59
isco,84,5400.0,CL,2020-12-09 12:59
isco,84,5400.0,Rare,2020-12-09 12:59
gabriel jesus,83,5500.0,Rare,2020-12-09 12:59
morata,82,5500.0,Rare,2020-12-09 12:59
thomas partey,84,5700.0,Rare,2020-12-09 12:59
federico valverde,83,5700.0,Rare,2020-12-09 12:59
oyarzabal,84,5700.0,Rare,2020-12-09 12:59
raul jimenez,84,5700.0,Rare,2020-12-09 12:59
lucas digne,84,5800.0,Rare,2020-12-09 12:59
azpilicueta,84,5800.0,Rare,2020-12-09 12:59
azpilicueta,84,5800.0,CL,2020-12-09 12:59
jesus navas,84,5900.0,Rare,2020-12-09 12:59
saul niguez esclapez,84,6000.0,Rare,2020-12-09 12:59
jose maria gimenez,84,6000.0,CL,2020-12-09 12:59
saul niguez esclapez,84,6000.0,CL,2020-12-09 12:59
