full_name,rating,price,version,date
pele,98,0.0,Icon,2020-12-01 16:20
rui manuel cesar costa,90,0.0,Icon,2020-12-01 16:20
bojan,84,0.0,Squad Foundations,2020-12-01 16:20
filippo inzaghi,90,0.0,Icon,2020-12-01 16:20
gianfranco zola,90,0.0,Icon,2020-12-01 16:20
emmanuel petit,90,0.0,Icon,2020-12-01 16:20
claude makelele,90,0.0,Icon,2020-12-01 16:20
inaki williams,84,0.0,Halloween SBC,2020-12-01 16:20
jay-jay okocha,90,0.0,Icon,2020-12-01 16:20
frank lampard,90,0.0,Icon,2020-12-01 16:20
rio ferdinand,90,0.0,Icon,2020-12-01 16:20
hernan crespo,90,0.0,Icon,2020-12-01 16:20
michael essien,90,0.0,Icon,2020-12-01 16:20
anderson luis de souza,90,0.0,Icon,2020-12-01 16:20
luis hernandez,90,0.0,Icon,2020-12-01 16:20
frank rijkaard,90,0.0,Icon,2020-12-01 16:20
jari litmanen,90,0.0,Icon,2020-12-01 16:20
roy keane,90,0.0,Icon,2020-12-01 16:20
joaquin correa,84,0.0,UCL Live,2020-12-01 16:20
joshua king,84,0.0,Squad Foundations,2020-12-01 16:20
roberto carlos,91,0.0,Icon,2020-12-01 16:20
laurent blanc,91,0.0,Icon,2020-12-01 16:20
gennaro gattuso,89,0.0,Icon,2020-12-01 16:20
alphonse areola,82,0.0,Rare,2020-12-01 16:20
miroslav klose,91,0.0,Icon,2020-12-01 16:20
ian rush,91,0.0,Icon,2020-12-01 16:20
philipp lahm,91,0.0,Icon,2020-12-01 16:20
fernando torres,91,0.0,Icon,2020-12-01 16:20
bastian schweinsteiger,91,0.0,Icon,2020-12-01 16:20
petr cech,91,0.0,Icon,2020-12-01 16:20
rodrygo silva de goes,83,0.0,Record Breaker,2020-12-01 16:20
nick lima,83,0.0,Squad Foundations,2020-12-01 16:20
gareth bale,83,0.0,Rare,2020-12-01 16:20
arturo vidal,83,0.0,Rare,2020-12-01 16:20
gonzalo higuain,83,0.0,Rare,2020-12-01 16:20
nelson semedo,83,0.0,Rare,2020-12-01 16:20
marcos acuna,83,0.0,Rare,2020-12-01 16:20
nordi mukiele,84,0.0,Halloween Objective,2020-12-01 16:20
patrick vieira,91,0.0,Icon,2020-12-01 16:20
douglas costa,84,0.0,CL,2020-12-01 16:20
alex telles,84,0.0,CL,2020-12-01 16:20
miralem pjanic,85,0.0,Rare,2020-12-01 16:20
thiago,85,0.0,Rare,2020-12-01 16:20
gerard deulofeu lazaro,86,0.0,League Player,2020-12-01 16:20
davor suker,90,0.0,Icon,2020-12-01 16:20
nemanja vidic,90,0.0,Icon,2020-12-01 16:20
alessio romagnoli,86,0.0,Objectives,2020-12-01 16:20
iago aspas,86,0.0,Objectives,2020-12-01 16:20
koke,85,0.0,Rare,2020-12-01 16:20
florent mollet,86,0.0,League Player Obj.,2020-12-01 16:20
luis suarez,87,0.0,Rare,2020-12-01 16:20
samir handanovic,88,0.0,CL,2020-12-01 16:20
hidetoshi nakata,88,0.0,Icon,2020-12-01 16:20
ashley cole,89,0.0,Icon,2020-12-01 16:20
gianluca zambrotta,89,0.0,Icon,2020-12-01 16:20
ian wright,89,0.0,Icon,2020-12-01 16:20
john barnes,89,0.0,Icon,2020-12-01 16:20
marco verratti,86,0.0,Rare,2020-12-01 16:20
diego godin,85,0.0,Rare,2020-12-01 16:20
mauro icardi,85,0.0,Rare,2020-12-01 16:20
alexandre lacazette,85,0.0,Objectives,2020-12-01 16:20
marc overmars,90,0.0,Icon,2020-12-01 16:20
callejon jose,84,0.0,Rare,2020-12-01 16:20
hector bellerin moruno,85,0.0,Obj League Player,2020-12-01 16:20
henrik larsson,90,0.0,Icon,2020-12-01 16:20
christian vieri,90,0.0,Icon,2020-12-01 16:20
naby keïta,85,0.0,Objectives,2020-12-01 16:20
karim bellarabi,85,0.0,Halloween SBC,2020-12-01 16:20
mauro icardi,85,0.0,CL,2020-12-01 16:20
juan sebastian veron,90,0.0,Icon,2020-12-01 16:20
pep guardiola,90,0.0,Icon,2020-12-01 16:20
miralem pjanic,85,0.0,CL,2020-12-01 16:20
koke,85,0.0,CL,2020-12-01 16:20
peter gulacsi,85,0.0,CL,2020-12-01 16:20
romelu lukaku,85,0.0,CL,2020-12-01 16:20
bernat,85,0.0,Objectives,2020-12-01 16:20
marcel sabitzer,85,0.0,Objectives,2020-12-01 16:20
thomas partey,84,0.0,CL,2020-12-01 16:20
patrick kluivert,91,0.0,Icon,2020-12-01 16:20
sol campbell,89,0.0,Icon,2020-12-01 16:20
gary lineker,92,0.0,Icon,2020-12-01 16:20
rivaldo,92,0.0,Icon,2020-12-01 16:20
hristo stoichkov,92,0.0,Icon,2020-12-01 16:20
luis figo,92,0.0,Icon,2020-12-01 16:20
andrea pirlo,92,0.0,Icon,2020-12-01 16:20
ruud van nistelrooy,92,0.0,Icon,2020-12-01 16:20
raul gonzalez blanco,92,0.0,Icon,2020-12-01 16:20
hugo sanchez,92,0.0,Icon,2020-12-01 16:20
bobby moore,92,0.0,Icon,2020-12-01 16:20
emilio butragueno,92,0.0,Icon,2020-12-01 16:20
alessandro del piero,92,0.0,Icon,2020-12-01 16:20
carles puyol saforcada,92,0.0,Icon,2020-12-01 16:20
dennis bergkamp,92,0.0,Icon,2020-12-01 16:20
peter schmeichel,92,0.0,Icon,2020-12-01 16:20
mane garrincha,94,0.0,Icon,2020-12-01 16:20
danilo luis helio pereira,82,0.0,CL,2020-12-01 16:20
fabio cannavaro,92,0.0,Icon,2020-12-01 16:20
woo yeong jeong,82,0.0,Objectives,2020-12-01 16:20
alessandro nesta,92,0.0,Icon,2020-12-01 16:20
ryan giggs,92,0.0,Icon,2020-12-01 16:20
roberto baggio,93,0.0,Icon,2020-12-01 16:20
thierry henry,93,0.0,Icon,2020-12-01 16:20
franco baresi,93,0.0,Icon,2020-12-01 16:20
carlos alberto torres,93,0.0,Icon,2020-12-01 16:20
marco van basten,93,0.0,Icon,2020-12-01 16:20
ruud gullit,93,0.0,Icon,2020-12-01 16:20
george best,93,0.0,Icon,2020-12-01 16:20
lothar matthaus,93,0.0,Icon,2020-12-01 16:20
eusebio,93,0.0,Icon,2020-12-01 16:20
jules kounde,82,0.0,UCL Live Obj.,2020-12-01 16:20
eric cantona,93,0.0,Icon,2020-12-01 16:20
xavier hernandez,93,0.0,Icon,2020-12-01 16:20
aaron long,82,0.0,Squad Foundations,2020-12-01 16:20
joseph aidoo,82,0.0,Objectives,2020-12-01 16:20
javier zanetti,92,0.0,Icon,2020-12-01 16:20
sergio reguilon rodriguez,82,0.0,Rare,2020-12-01 16:20
kenny dalglish,92,0.0,Icon,2020-12-01 16:20
samuel eto'o,92,0.0,Icon,2020-12-01 16:20
kaka,91,0.0,Icon,2020-12-01 16:20
fernando hierro ruiz,91,0.0,Icon,2020-12-01 16:20
andres tello,82,0.0,Objectives,2020-12-01 16:20
johan cruyff,94,0.0,Icon,2020-12-01 16:20
ronaldinho,94,0.0,Icon,2020-12-01 16:20
scott sinclair,82,0.0,Squad Foundations,2020-12-01 16:20
gheorghe hagi,91,0.0,Icon,2020-12-01 16:20
bradley dack,82,0.0,Squad Foundations,2020-12-01 16:20
ronaldo,96,0.0,Icon,2020-12-01 16:20
ronald koeman,91,0.0,Icon,2020-12-01 16:20
zinedine zidane,96,0.0,Icon,2020-12-01 16:20
socrates,91,0.0,Icon,2020-12-01 16:20
diego maradona,97,0.0,Icon,2020-12-01 16:20
michael laudrup,91,0.0,Icon,2020-12-01 16:20
alvaro borja morata martin,82,0.0,Rare,2020-12-01 16:20
paolo maldini,94,0.0,Icon,2020-12-01 16:20
didier drogba,91,0.0,Icon,2020-12-01 16:20
edwin van der sar,91,0.0,Icon,2020-12-01 16:20
steven gerrard,91,0.0,Icon,2020-12-01 16:20
lev yashin,94,0.0,Icon,2020-12-01 16:20
alan shearer,91,0.0,Icon,2020-12-01 16:20
paul scholes,91,0.0,Icon,2020-12-01 16:20
marcel desailly,91,0.0,Icon,2020-12-01 16:20
clarence seedorf,91,0.0,Icon,2020-12-01 16:20
riquelme,91,0.0,Icon,2020-12-01 16:20
robert pires,91,0.0,Icon,2020-12-01 16:20
ferenc puskas,94,0.0,Icon,2020-12-01 16:20
michael ballack,91,0.0,Icon,2020-12-01 16:20
michael owen,91,0.0,Icon,2020-12-01 16:20
david trezeguet,91,0.0,Icon,2020-12-01 16:20
pavel nedved,91,0.0,Icon,2020-12-01 16:20
andriy shevchenko,91,0.0,Icon,2020-12-01 16:20
ibrahima niane,84,1.0,Ligue,2020-12-01 16:20
jonathan bamba,86,1.0,Ligue,2020-12-01 16:20
mattia perin,82,900.0,Rare,2020-12-01 16:20
