full_name,rating,price,version,date
pele,98,0.0,Icon,2020-12-10 01:15
marc overmars,90,0.0,Icon,2020-12-10 01:15
henrik larsson,90,0.0,Icon,2020-12-10 01:15
christian vieri,90,0.0,Icon,2020-12-10 01:15
juan sebastian veron,90,0.0,Icon,2020-12-10 01:15
pep guardiola,90,0.0,Icon,2020-12-10 01:15
davor suker,90,0.0,Icon,2020-12-10 01:15
nemanja vidic,90,0.0,Icon,2020-12-10 01:15
kylian mbappe,90,0.0,,2020-12-10 01:15
sol campbell,89,0.0,Icon,2020-12-10 01:15
gennaro gattuso,89,0.0,Icon,2020-12-10 01:15
john barnes,89,0.0,Icon,2020-12-10 01:15
ian wright,89,0.0,Icon,2020-12-10 01:15
gianluca zambrotta,89,0.0,Icon,2020-12-10 01:15
ashley cole,89,0.0,Icon,2020-12-10 01:15
david beckham,89,0.0,Icon,2020-12-10 01:15
hidetoshi nakata,88,0.0,Icon,2020-12-10 01:15
oyarzabal,88,0.0,LaLiga POTM,2020-12-10 01:15
frank rijkaard,90,0.0,Icon,2020-12-10 01:15
luis hernandez,90,0.0,Icon,2020-12-10 01:15
anderson luis de souza,90,0.0,Icon,2020-12-10 01:15
michael essien,90,0.0,Icon,2020-12-10 01:15
laurent blanc,91,0.0,Icon,2020-12-10 01:15
miroslav klose,91,0.0,Icon,2020-12-10 01:15
ian rush,91,0.0,Icon,2020-12-10 01:15
philipp lahm,91,0.0,Icon,2020-12-10 01:15
fernando torres,91,0.0,Icon,2020-12-10 01:15
bastian schweinsteiger,91,0.0,Icon,2020-12-10 01:15
petr cech,91,0.0,Icon,2020-12-10 01:15
roy keane,90,0.0,Icon,2020-12-10 01:15
luis suarez,87,0.0,Rare,2020-12-10 01:15
jay-jay okocha,90,0.0,Icon,2020-12-10 01:15
filippo inzaghi,90,0.0,Icon,2020-12-10 01:15
gianfranco zola,90,0.0,Icon,2020-12-10 01:15
emmanuel petit,90,0.0,Icon,2020-12-10 01:15
claude makelele,90,0.0,Icon,2020-12-10 01:15
frank lampard,90,0.0,Icon,2020-12-10 01:15
jari litmanen,90,0.0,Icon,2020-12-10 01:15
rio ferdinand,90,0.0,Icon,2020-12-10 01:15
hernan crespo,90,0.0,Icon,2020-12-10 01:15
rui manuel cesar costa,90,0.0,Icon,2020-12-10 01:15
roberto carlos,91,0.0,Icon,2020-12-10 01:15
trent alexander-arnold,87,0.0,,2020-12-10 01:15
florent mollet,86,0.0,League Player Obj.,2020-12-10 01:15
erling haaland,84,0.0,,2020-12-10 01:15
mitchell van bergen,84,0.0,Squad Foundations,2020-12-10 01:15
marcos acuna,83,0.0,Rare,2020-12-10 01:15
nelson semedo,83,0.0,Rare,2020-12-10 01:15
gonzalo higuain,83,0.0,Rare,2020-12-10 01:15
