full_name,rating,price,version,date
pele,98,0.0,Icon,2020-12-02 11:45
gianfranco zola,90,0.0,Icon,2020-12-02 11:45
emmanuel petit,90,0.0,Icon,2020-12-02 11:45
claude makelele,90,0.0,Icon,2020-12-02 11:45
nelson semedo,83,0.0,Rare,2020-12-02 11:45
frank lampard,90,0.0,Icon,2020-12-02 11:45
jari litmanen,90,0.0,Icon,2020-12-02 11:45
rio ferdinand,90,0.0,Icon,2020-12-02 11:45
filippo inzaghi,90,0.0,Icon,2020-12-02 11:45
hernan crespo,90,0.0,Icon,2020-12-02 11:45
anderson luis de souza,90,0.0,Icon,2020-12-02 11:45
luis hernandez,90,0.0,Icon,2020-12-02 11:45
marcos acuna,83,0.0,Rare,2020-12-02 11:45
frank rijkaard,90,0.0,Icon,2020-12-02 11:45
joshua king,84,0.0,Squad Foundations,2020-12-02 11:45
joaquin correa,84,0.0,UCL Live,2020-12-02 11:45
bojan,84,0.0,Squad Foundations,2020-12-02 11:45
michael essien,90,0.0,Icon,2020-12-02 11:45
inaki williams,84,0.0,Halloween SBC,2020-12-02 11:45
gonzalo higuain,83,0.0,Rare,2020-12-02 11:45
jay-jay okocha,90,0.0,Icon,2020-12-02 11:45
patrick vieira,91,0.0,Icon,2020-12-02 11:45
roberto carlos,91,0.0,Icon,2020-12-02 11:45
laurent blanc,91,0.0,Icon,2020-12-02 11:45
gennaro gattuso,89,0.0,Icon,2020-12-02 11:45
miroslav klose,91,0.0,Icon,2020-12-02 11:45
alphonse areola,82,0.0,Rare,2020-12-02 11:45
ian rush,91,0.0,Icon,2020-12-02 11:45
rui manuel cesar costa,90,0.0,Icon,2020-12-02 11:45
philipp lahm,91,0.0,Icon,2020-12-02 11:45
bastian schweinsteiger,91,0.0,Icon,2020-12-02 11:45
petr cech,91,0.0,Icon,2020-12-02 11:45
rodrygo silva de goes,83,0.0,Record Breaker,2020-12-02 11:45
nick lima,83,0.0,Squad Foundations,2020-12-02 11:45
gareth bale,83,0.0,Rare,2020-12-02 11:45
arturo vidal,83,0.0,Rare,2020-12-02 11:45
roy keane,90,0.0,Icon,2020-12-02 11:45
fernando torres,91,0.0,Icon,2020-12-02 11:45
patrick kluivert,91,0.0,Icon,2020-12-02 11:45
nordi mukiele,84,0.0,Halloween Objective,2020-12-02 11:45
miralem pjanic,85,0.0,Rare,2020-12-02 11:45
davor suker,90,0.0,Icon,2020-12-02 11:45
nemanja vidic,90,0.0,Icon,2020-12-02 11:45
thiago,85,0.0,Rare,2020-12-02 11:45
gerard deulofeu lazaro,86,0.0,League Player,2020-12-02 11:45
alessio romagnoli,86,0.0,Objectives,2020-12-02 11:45
iago aspas,86,0.0,Objectives,2020-12-02 11:45
diego godin,85,0.0,Rare,2020-12-02 11:45
florent mollet,86,0.0,League Player Obj.,2020-12-02 11:45
sergio busquets,87,0.0,CL,2020-12-02 11:45
