full_name,rating,price,version,date
pele,98,0.0,Icon,2020-12-08 19:12
michael essien,90,0.0,Icon,2020-12-08 19:12
anderson luis de souza,90,0.0,Icon,2020-12-08 19:12
luis hernandez,90,0.0,Icon,2020-12-08 19:12
frank rijkaard,90,0.0,Icon,2020-12-08 19:12
marc overmars,90,0.0,Icon,2020-12-08 19:12
henrik larsson,90,0.0,Icon,2020-12-08 19:12
christian vieri,90,0.0,Icon,2020-12-08 19:12
juan sebastian veron,90,0.0,Icon,2020-12-08 19:12
pep guardiola,90,0.0,Icon,2020-12-08 19:12
alvaro borja morata martin,82,0.0,Rare,2020-12-08 19:12
alphonse areola,82,0.0,Rare,2020-12-08 19:12
davor suker,90,0.0,Icon,2020-12-08 19:12
nemanja vidic,90,0.0,Icon,2020-12-08 19:12
kylian mbappe,90,0.0,,2020-12-08 19:12
timo baumgartl,83,0.0,Squad Foundations,2020-12-08 19:12
steven bergwijn,83,0.0,,2020-12-08 19:12
rodrygo silva de goes,83,0.0,Record Breaker,2020-12-08 19:12
hernan crespo,90,0.0,Icon,2020-12-08 19:12
nick lima,83,0.0,Squad Foundations,2020-12-08 19:12
rio ferdinand,90,0.0,Icon,2020-12-08 19:12
frank lampard,90,0.0,Icon,2020-12-08 19:12
patrick vieira,91,0.0,Icon,2020-12-08 19:12
roberto carlos,91,0.0,Icon,2020-12-08 19:12
laurent blanc,91,0.0,Icon,2020-12-08 19:12
miroslav klose,91,0.0,Icon,2020-12-08 19:12
ian rush,91,0.0,Icon,2020-12-08 19:12
philipp lahm,91,0.0,Icon,2020-12-08 19:12
fernando torres,91,0.0,Icon,2020-12-08 19:12
bastian schweinsteiger,91,0.0,Icon,2020-12-08 19:12
petr cech,91,0.0,Icon,2020-12-08 19:12
sergio reguilon rodriguez,82,0.0,Rare,2020-12-08 19:12
roy keane,90,0.0,Icon,2020-12-08 19:12
jay-jay okocha,90,0.0,Icon,2020-12-08 19:12
rui manuel cesar costa,90,0.0,Icon,2020-12-08 19:12
filippo inzaghi,90,0.0,Icon,2020-12-08 19:12
gianfranco zola,90,0.0,Icon,2020-12-08 19:12
emmanuel petit,90,0.0,Icon,2020-12-08 19:12
claude makelele,90,0.0,Icon,2020-12-08 19:12
jari litmanen,90,0.0,Icon,2020-12-08 19:12
denzel dumfries,83,0.0,Halloween,2020-12-08 19:12
sol campbell,89,0.0,Icon,2020-12-08 19:12
gennaro gattuso,89,0.0,Icon,2020-12-08 19:12
callejon jose,84,0.0,Rare,2020-12-08 19:12
luis suarez,87,0.0,Rare,2020-12-08 19:12
hector bellerin moruno,85,0.0,Obj League Player,2020-12-08 19:12
naby keïta,85,0.0,Objectives,2020-12-08 19:12
karim bellarabi,85,0.0,Halloween SBC,2020-12-08 19:12
trent alexander-arnold,87,0.0,,2020-12-08 19:12
david beckham,87,0.0,Icon,2020-12-08 19:12
bernat,85,0.0,Objectives,2020-12-08 19:12
marcel sabitzer,85,0.0,Objectives,2020-12-08 19:12
alexandre lacazette,85,0.0,Objectives,2020-12-08 19:12
diego godin,85,0.0,Rare,2020-12-08 19:12
thiago,85,0.0,Rare,2020-12-08 19:12
kingsley coman,86,0.0,TOTGS,2020-12-08 19:12
gerard deulofeu lazaro,86,0.0,League Player,2020-12-08 19:12
alessio romagnoli,86,0.0,Objectives,2020-12-08 19:12
iago aspas,86,0.0,Objectives,2020-12-08 19:12
alex telles,84,0.0,CL,2020-12-08 19:12
thomas partey,84,0.0,CL,2020-12-08 19:12
douglas costa,84,0.0,CL,2020-12-08 19:12
nordi mukiele,84,0.0,Halloween Objective,2020-12-08 19:12
john barnes,89,0.0,Icon,2020-12-08 19:12
ian wright,89,0.0,Icon,2020-12-08 19:12
gianluca zambrotta,89,0.0,Icon,2020-12-08 19:12
ashley cole,89,0.0,Icon,2020-12-08 19:12
gareth bale,83,0.0,Rare,2020-12-08 19:12
david beckham,89,0.0,Icon,2020-12-08 19:12
hidetoshi nakata,88,0.0,Icon,2020-12-08 19:12
arturo vidal,83,0.0,Rare,2020-12-08 19:12
patrick kluivert,91,0.0,Icon,2020-12-08 19:12
gonzalo higuain,83,0.0,Rare,2020-12-08 19:12
marcos acuna,83,0.0,Rare,2020-12-08 19:12
mitchell van bergen,84,0.0,Squad Foundations,2020-12-08 19:12
erling haaland,84,0.0,,2020-12-08 19:12
joshua king,84,0.0,Squad Foundations,2020-12-08 19:12
joaquin correa,84,0.0,UCL Live,2020-12-08 19:12
bojan,84,0.0,Squad Foundations,2020-12-08 19:12
inaki williams,84,0.0,Halloween SBC,2020-12-08 19:12
nelson semedo,83,0.0,Rare,2020-12-08 19:12
danilo luis helio pereira,82,0.0,CL,2020-12-08 19:12
diogo jota,83,0.0,OTW Objective,2020-12-08 19:12
florent mollet,86,0.0,League Player Obj.,2020-12-08 19:12
eric cantona,93,0.0,Icon,2020-12-08 19:12
eusebio,93,0.0,Icon,2020-12-08 19:12
lothar matthaus,93,0.0,Icon,2020-12-08 19:12
samuel eto'o,92,0.0,Icon,2020-12-08 19:12
raul gonzalez blanco,92,0.0,Icon,2020-12-08 19:12
ruud gullit,93,0.0,Icon,2020-12-08 19:12
xavier hernandez,93,0.0,Icon,2020-12-08 19:12
marco van basten,93,0.0,Icon,2020-12-08 19:12
david beckham,92,0.0,Icon,2020-12-08 19:12
alan shearer,91,0.0,Icon,2020-12-08 19:12
paul scholes,91,0.0,Icon,2020-12-08 19:12
marcel desailly,91,0.0,Icon,2020-12-08 19:12
clarence seedorf,91,0.0,Icon,2020-12-08 19:12
robert pires,91,0.0,Icon,2020-12-08 19:12
carlos alberto torres,93,0.0,Icon,2020-12-08 19:12
michael ballack,91,0.0,Icon,2020-12-08 19:12
ryan giggs,92,0.0,Icon,2020-12-08 19:12
javier zanetti,92,0.0,Icon,2020-12-08 19:12
ruud van nistelrooy,92,0.0,Icon,2020-12-08 19:12
bobby moore,92,0.0,Icon,2020-12-08 19:12
emilio butragueno,92,0.0,Icon,2020-12-08 19:12
gary lineker,92,0.0,Icon,2020-12-08 19:12
alessandro del piero,92,0.0,Icon,2020-12-08 19:12
carles puyol saforcada,92,0.0,Icon,2020-12-08 19:12
kenny dalglish,92,0.0,Icon,2020-12-08 19:12
dennis bergkamp,92,0.0,Icon,2020-12-08 19:12
luis figo,92,0.0,Icon,2020-12-08 19:12
hristo stoichkov,92,0.0,Icon,2020-12-08 19:12
peter schmeichel,92,0.0,Icon,2020-12-08 19:12
rivaldo,92,0.0,Icon,2020-12-08 19:12
