full_name,rating,price,version,date
pele,98,0.0,Icon,2020-11-28 11:47
luis hernandez,90,0.0,Icon,2020-11-28 11:47
frank rijkaard,90,0.0,Icon,2020-11-28 11:47
marc overmars,90,0.0,Icon,2020-11-28 11:47
henrik larsson,90,0.0,Icon,2020-11-28 11:47
christian vieri,90,0.0,Icon,2020-11-28 11:47
juan sebastian veron,90,0.0,Icon,2020-11-28 11:47
pep guardiola,90,0.0,Icon,2020-11-28 11:47
anderson luis de souza,90,0.0,Icon,2020-11-28 11:47
davor suker,90,0.0,Icon,2020-11-28 11:47
sol campbell,89,0.0,Icon,2020-11-28 11:47
gennaro gattuso,89,0.0,Icon,2020-11-28 11:47
john barnes,89,0.0,Icon,2020-11-28 11:47
ian wright,89,0.0,Icon,2020-11-28 11:47
gianluca zambrotta,89,0.0,Icon,2020-11-28 11:47
ashley cole,89,0.0,Icon,2020-11-28 11:47
hidetoshi nakata,88,0.0,Icon,2020-11-28 11:47
nemanja vidic,90,0.0,Icon,2020-11-28 11:47
michael essien,90,0.0,Icon,2020-11-28 11:47
hernan crespo,90,0.0,Icon,2020-11-28 11:47
rio ferdinand,90,0.0,Icon,2020-11-28 11:47
roberto carlos,91,0.0,Icon,2020-11-28 11:47
laurent blanc,91,0.0,Icon,2020-11-28 11:47
miroslav klose,91,0.0,Icon,2020-11-28 11:47
ian rush,91,0.0,Icon,2020-11-28 11:47
philipp lahm,91,0.0,Icon,2020-11-28 11:47
fernando torres,91,0.0,Icon,2020-11-28 11:47
bastian schweinsteiger,91,0.0,Icon,2020-11-28 11:47
petr cech,91,0.0,Icon,2020-11-28 11:47
roy keane,90,0.0,Icon,2020-11-28 11:47
jay-jay okocha,90,0.0,Icon,2020-11-28 11:47
rui manuel cesar costa,90,0.0,Icon,2020-11-28 11:47
filippo inzaghi,90,0.0,Icon,2020-11-28 11:47
gianfranco zola,90,0.0,Icon,2020-11-28 11:47
emmanuel petit,90,0.0,Icon,2020-11-28 11:47
claude makelele,90,0.0,Icon,2020-11-28 11:47
frank lampard,90,0.0,Icon,2020-11-28 11:47
jari litmanen,90,0.0,Icon,2020-11-28 11:47
luis suarez,87,0.0,Rare,2020-11-28 11:47
florent mollet,86,0.0,League Player Obj.,2020-11-28 11:47
iago aspas,86,0.0,Objectives,2020-11-28 11:47
alessio romagnoli,86,0.0,Objectives,2020-11-28 11:47
gonzalo higuain,83,0.0,Rare,2020-11-28 11:47
arturo vidal,83,0.0,Rare,2020-11-28 11:47
gareth bale,83,0.0,Rare,2020-11-28 11:47
nick lima,83,0.0,Squad Foundations,2020-11-28 11:47
rodrygo silva de goes,83,0.0,Record Breaker,2020-11-28 11:47
alphonse areola,82,0.0,Rare,2020-11-28 11:47
alvaro borja morata martin,82,0.0,Rare,2020-11-28 11:47
sergio reguilon rodriguez,82,0.0,Rare,2020-11-28 11:47
danilo luis helio pereira,82,0.0,CL,2020-11-28 11:47
aaron long,82,0.0,Squad Foundations,2020-11-28 11:47
jules kounde,82,0.0,UCL Live Obj.,2020-11-28 11:47
woo yeong jeong,82,0.0,Objectives,2020-11-28 11:47
joseph aidoo,82,0.0,Objectives,2020-11-28 11:47
andres tello,82,0.0,Objectives,2020-11-28 11:47
scott sinclair,82,0.0,Squad Foundations,2020-11-28 11:47
bradley dack,82,0.0,Squad Foundations,2020-11-28 11:47
nelson semedo,83,0.0,Rare,2020-11-28 11:47
patrick vieira,91,0.0,Icon,2020-11-28 11:47
marcos acuna,83,0.0,Rare,2020-11-28 11:47
joaquin correa,84,0.0,UCL Live,2020-11-28 11:47
gerard deulofeu lazaro,86,0.0,League Player,2020-11-28 11:47
diego godin,85,0.0,Rare,2020-11-28 11:47
alexandre lacazette,85,0.0,Objectives,2020-11-28 11:47
marcel sabitzer,85,0.0,Objectives,2020-11-28 11:47
bernat,85,0.0,Objectives,2020-11-28 11:47
karim bellarabi,85,0.0,Halloween SBC,2020-11-28 11:47
naby keïta,85,0.0,Objectives,2020-11-28 11:47
hector bellerin moruno,85,0.0,Obj League Player,2020-11-28 11:47
callejon jose,84,0.0,Rare,2020-11-28 11:47
