full_name,rating,price,version,date
joseph aidoo,82,0.0,Objectives,2021-01-06 10:47
marcos acuna,83,0.0,Rare,2021-01-06 10:47
matheus santos carneiro da cunha,84,0.0,Headliners Obj,2021-01-06 10:47
mitchell van bergen,84,0.0,Squad Foundations,2021-01-06 10:47
ander capa rodriguez,85,0.0,FUT Freeze,2021-01-06 10:47
luis suarez,87,0.0,Rare,2021-01-06 10:47
joshua king,84,0.0,Squad Foundations,2021-01-06 10:47
oyarzabal,88,0.0,LaLiga POTM,2021-01-06 10:47
franck yannick kessie,84,0.0,UEL Live,2021-01-06 10:47
thomas muller,87,0.0,IF,2021-01-06 10:47
jules kounde,84,0.0,UCL Live Obj.,2021-01-06 10:47
bojan,84,0.0,Squad Foundations,2021-01-06 10:47
fernando pacheco flores,84,0.0,IF,2021-01-06 10:47
trent alexander-arnold,87,0.0,,2021-01-06 10:47
inaki williams,84,0.0,Halloween SBC,2021-01-06 10:47
fabinho,87,0.0,CL,2021-01-06 10:47
nelson semedo,83,0.0,Rare,2021-01-06 10:47
gonzalo higuain,83,0.0,Rare,2021-01-06 10:47
arturo vidal,83,0.0,Rare,2021-01-06 10:47
alphonse areola,82,0.0,Rare,2021-01-06 10:47
cedric bakambu,83,0.0,Objectives,2021-01-06 10:47
sada thioub,83,0.0,Objectives,2021-01-06 10:47
alfred duncan,83,0.0,Objectives,2021-01-06 10:47
timo baumgartl,83,0.0,Squad Foundations,2021-01-06 10:47
steven bergwijn,83,0.0,,2021-01-06 10:47
rodrygo silva de goes,83,0.0,Record Breaker,2021-01-06 10:47
nick lima,83,0.0,Squad Foundations,2021-01-06 10:47
denzel dumfries,83,0.0,Halloween,2021-01-06 10:47
kylian mbappe,90,0.0,,2021-01-06 10:47
casemiro,90,0.0,FUT Freeze,2021-01-06 10:47
diogo jota,83,0.0,OTW Objective,2021-01-06 10:47
jack grealish,83,0.0,IF,2021-01-06 10:47
joaquin sanchez rodriguez,83,0.0,IF,2021-01-06 10:47
gareth bale,83,0.0,Rare,2021-01-06 10:47
nordi mukiele,84,0.0,Halloween Objective,2021-01-06 10:47
christian pulisic,87,0.0,Objectives,2021-01-06 10:47
douglas costa,84,0.0,CL,2021-01-06 10:47
thiago,85,0.0,Rare,2021-01-06 10:47
toby alderweireld,85,0.0,Rare,2021-01-06 10:47
diego godin,85,0.0,Rare,2021-01-06 10:47
oyarzabal,84,0.0,Rare,2021-01-06 10:47
alexandre lacazette,85,0.0,Objectives,2021-01-06 10:47
marcel sabitzer,85,0.0,Objectives,2021-01-06 10:47
bernat,85,0.0,Objectives,2021-01-06 10:47
alex sandro,85,0.0,CL,2021-01-06 10:47
lopes,85,0.0,IF,2021-01-06 10:47
karim bellarabi,85,0.0,Halloween SBC,2021-01-06 10:47
naby keïta,85,0.0,Objectives,2021-01-06 10:47
hector bellerin moruno,85,0.0,Obj League Player,2021-01-06 10:47
emerson leite de souza,85,0.0,Objectives,2021-01-06 10:47
yannick bolasie,85,0.0,FUT Freeze Obj,2021-01-06 10:47
woo yeong jeong,82,0.0,Objectives,2021-01-06 10:47
alvaro borja morata martin,82,0.0,Rare,2021-01-06 10:47
alassane plea,86,0.0,Objectives,2021-01-06 10:47
david beckham,86,0.0,Beckham Special,2021-01-06 10:47
