full_name,rating,price,version,date
pele,98,0.0,Icon,2020-11-29 22:40
joshua king,84,0.0,Squad Foundations,2020-11-29 22:40
joaquin correa,84,0.0,UCL Live,2020-11-29 22:40
roy keane,90,0.0,Icon,2020-11-29 22:40
jay-jay okocha,90,0.0,Icon,2020-11-29 22:40
rui manuel cesar costa,90,0.0,Icon,2020-11-29 22:40
bojan,84,0.0,Squad Foundations,2020-11-29 22:40
filippo inzaghi,90,0.0,Icon,2020-11-29 22:40
gianfranco zola,90,0.0,Icon,2020-11-29 22:40
emmanuel petit,90,0.0,Icon,2020-11-29 22:40
claude makelele,90,0.0,Icon,2020-11-29 22:40
inaki williams,84,0.0,Halloween SBC,2020-11-29 22:40
frank lampard,90,0.0,Icon,2020-11-29 22:40
jari litmanen,90,0.0,Icon,2020-11-29 22:40
rio ferdinand,90,0.0,Icon,2020-11-29 22:40
hernan crespo,90,0.0,Icon,2020-11-29 22:40
marcos acuna,83,0.0,Rare,2020-11-29 22:40
michael essien,90,0.0,Icon,2020-11-29 22:40
nelson semedo,83,0.0,Rare,2020-11-29 22:40
arturo vidal,83,0.0,Rare,2020-11-29 22:40
michael laudrup,91,0.0,Icon,2020-11-29 22:40
gennaro gattuso,89,0.0,Icon,2020-11-29 22:40
patrick vieira,91,0.0,Icon,2020-11-29 22:40
roberto carlos,91,0.0,Icon,2020-11-29 22:40
laurent blanc,91,0.0,Icon,2020-11-29 22:40
alphonse areola,82,0.0,Rare,2020-11-29 22:40
miroslav klose,91,0.0,Icon,2020-11-29 22:40
ian rush,91,0.0,Icon,2020-11-29 22:40
philipp lahm,91,0.0,Icon,2020-11-29 22:40
fernando torres,91,0.0,Icon,2020-11-29 22:40
bastian schweinsteiger,91,0.0,Icon,2020-11-29 22:40
petr cech,91,0.0,Icon,2020-11-29 22:40
rodrygo silva de goes,83,0.0,Record Breaker,2020-11-29 22:40
nick lima,83,0.0,Squad Foundations,2020-11-29 22:40
gareth bale,83,0.0,Rare,2020-11-29 22:40
gonzalo higuain,83,0.0,Rare,2020-11-29 22:40
alvaro borja morata martin,82,0.0,Rare,2020-11-29 22:40
anderson luis de souza,90,0.0,Icon,2020-11-29 22:40
diego godin,85,0.0,Rare,2020-11-29 22:40
thiago,85,0.0,Rare,2020-11-29 22:40
romelu lukaku,85,0.0,Rare,2020-11-29 22:40
gerard deulofeu lazaro,86,0.0,League Player,2020-11-29 22:40
alessio romagnoli,86,0.0,Objectives,2020-11-29 22:40
iago aspas,86,0.0,Objectives,2020-11-29 22:40
florent mollet,86,0.0,League Player Obj.,2020-11-29 22:40
luis suarez,87,0.0,Rare,2020-11-29 22:40
hidetoshi nakata,88,0.0,Icon,2020-11-29 22:40
