full_name,rating,price,version,date
pele,98,0.0,Icon,2020-11-26 14:49
fernando torres,91,0.0,Icon,2020-11-26 14:49
philipp lahm,91,0.0,Icon,2020-11-26 14:49
thiago,85,0.0,Rare,2020-11-26 14:49
diego godin,85,0.0,Rare,2020-11-26 14:49
alexandre lacazette,85,0.0,Objectives,2020-11-26 14:49
marcel sabitzer,85,0.0,Objectives,2020-11-26 14:49
bernat,85,0.0,Objectives,2020-11-26 14:49
ian rush,91,0.0,Icon,2020-11-26 14:49
karim bellarabi,85,0.0,Halloween SBC,2020-11-26 14:49
naby keïta,85,0.0,Objectives,2020-11-26 14:49
miroslav klose,91,0.0,Icon,2020-11-26 14:49
hector bellerin moruno,85,0.0,Obj League Player,2020-11-26 14:49
callejon jose,84,0.0,Rare,2020-11-26 14:49
bastian schweinsteiger,91,0.0,Icon,2020-11-26 14:49
laurent blanc,91,0.0,Icon,2020-11-26 14:49
patrick vieira,91,0.0,Icon,2020-11-26 14:49
patrick kluivert,91,0.0,Icon,2020-11-26 14:49
alex telles,84,0.0,CL,2020-11-26 14:49
thomas partey,84,0.0,CL,2020-11-26 14:49
douglas costa,84,0.0,CL,2020-11-26 14:49
michael laudrup,91,0.0,Icon,2020-11-26 14:49
socrates,91,0.0,Icon,2020-11-26 14:49
nordi mukiele,84,0.0,Halloween Objective,2020-11-26 14:49
ronald koeman,91,0.0,Icon,2020-11-26 14:49
gheorghe hagi,91,0.0,Icon,2020-11-26 14:49
fernando hierro ruiz,91,0.0,Icon,2020-11-26 14:49
kaka,91,0.0,Icon,2020-11-26 14:49
edwin van der sar,91,0.0,Icon,2020-11-26 14:49
didier drogba,91,0.0,Icon,2020-11-26 14:49
roberto carlos,91,0.0,Icon,2020-11-26 14:49
christian vieri,90,0.0,Icon,2020-11-26 14:49
petr cech,91,0.0,Icon,2020-11-26 14:49
alessio romagnoli,86,0.0,Objectives,2020-11-26 14:49
henrik larsson,90,0.0,Icon,2020-11-26 14:49
pep guardiola,90,0.0,Icon,2020-11-26 14:49
davor suker,90,0.0,Icon,2020-11-26 14:49
marc overmars,90,0.0,Icon,2020-11-26 14:49
nemanja vidic,90,0.0,Icon,2020-11-26 14:49
sol campbell,89,0.0,Icon,2020-11-26 14:49
gennaro gattuso,89,0.0,Icon,2020-11-26 14:49
john barnes,89,0.0,Icon,2020-11-26 14:49
ian wright,89,0.0,Icon,2020-11-26 14:49
frank rijkaard,90,0.0,Icon,2020-11-26 14:49
gianluca zambrotta,89,0.0,Icon,2020-11-26 14:49
luis hernandez,90,0.0,Icon,2020-11-26 14:49
anderson luis de souza,90,0.0,Icon,2020-11-26 14:49
michael essien,90,0.0,Icon,2020-11-26 14:49
gerard deulofeu lazaro,86,0.0,League Player,2020-11-26 14:49
hernan crespo,90,0.0,Icon,2020-11-26 14:49
jari litmanen,90,0.0,Icon,2020-11-26 14:49
frank lampard,90,0.0,Icon,2020-11-26 14:49
ashley cole,89,0.0,Icon,2020-11-26 14:49
claude makelele,90,0.0,Icon,2020-11-26 14:49
emmanuel petit,90,0.0,Icon,2020-11-26 14:49
gianfranco zola,90,0.0,Icon,2020-11-26 14:49
filippo inzaghi,90,0.0,Icon,2020-11-26 14:49
hidetoshi nakata,88,0.0,Icon,2020-11-26 14:49
rui manuel cesar costa,90,0.0,Icon,2020-11-26 14:49
jay-jay okocha,90,0.0,Icon,2020-11-26 14:49
roy keane,90,0.0,Icon,2020-11-26 14:49
luis suarez,87,0.0,Rare,2020-11-26 14:49
florent mollet,86,0.0,League Player Obj.,2020-11-26 14:49
iago aspas,86,0.0,Objectives,2020-11-26 14:49
rio ferdinand,90,0.0,Icon,2020-11-26 14:49
steven gerrard,91,0.0,Icon,2020-11-26 14:49
riquelme,91,0.0,Icon,2020-11-26 14:49
