full_name,rating,price,version,date
pele,98,0.0,Icon,2020-12-04 00:05
ian rush,91,0.0,Icon,2020-12-04 00:05
steven bergwijn,83,0.0,,2020-12-04 00:05
timo baumgartl,83,0.0,Squad Foundations,2020-12-04 00:05
marcel sabitzer,85,0.0,Objectives,2020-12-04 00:05
alex telles,84,0.0,CL,2020-12-04 00:05
joshua king,84,0.0,Squad Foundations,2020-12-04 00:05
rodrygo silva de goes,83,0.0,Record Breaker,2020-12-04 00:05
philipp lahm,91,0.0,Icon,2020-12-04 00:05
bastian schweinsteiger,91,0.0,Icon,2020-12-04 00:05
petr cech,91,0.0,Icon,2020-12-04 00:05
danilo luis helio pereira,82,0.0,CL,2020-12-04 00:05
joaquin correa,84,0.0,UCL Live,2020-12-04 00:05
alexandre lacazette,85,0.0,Objectives,2020-12-04 00:05
hidetoshi nakata,88,0.0,Icon,2020-12-04 00:05
fernando torres,91,0.0,Icon,2020-12-04 00:05
roy keane,90,0.0,Icon,2020-12-04 00:05
bernat,85,0.0,Objectives,2020-12-04 00:05
miroslav klose,91,0.0,Icon,2020-12-04 00:05
ronald koeman,91,0.0,Icon,2020-12-04 00:05
thiago,85,0.0,Rare,2020-12-04 00:05
socrates,91,0.0,Icon,2020-12-04 00:05
erling haaland,84,0.0,,2020-12-04 00:05
michael laudrup,91,0.0,Icon,2020-12-04 00:05
davor suker,90,0.0,Icon,2020-12-04 00:05
callejon jose,84,0.0,Rare,2020-12-04 00:05
trent alexander-arnold,87,0.0,,2020-12-04 00:05
patrick kluivert,91,0.0,Icon,2020-12-04 00:05
patrick vieira,91,0.0,Icon,2020-12-04 00:05
roberto carlos,91,0.0,Icon,2020-12-04 00:05
laurent blanc,91,0.0,Icon,2020-12-04 00:05
diego godin,85,0.0,Rare,2020-12-04 00:05
nick lima,83,0.0,Squad Foundations,2020-12-04 00:05
luis suarez,87,0.0,Rare,2020-12-04 00:05
jay-jay okocha,90,0.0,Icon,2020-12-04 00:05
rui manuel cesar costa,90,0.0,Icon,2020-12-04 00:05
filippo inzaghi,90,0.0,Icon,2020-12-04 00:05
gianluca zambrotta,89,0.0,Icon,2020-12-04 00:05
ian wright,89,0.0,Icon,2020-12-04 00:05
john barnes,89,0.0,Icon,2020-12-04 00:05
juan sebastian veron,90,0.0,Icon,2020-12-04 00:05
pep guardiola,90,0.0,Icon,2020-12-04 00:05
gennaro gattuso,89,0.0,Icon,2020-12-04 00:05
christian vieri,90,0.0,Icon,2020-12-04 00:05
sergio reguilon rodriguez,82,0.0,Rare,2020-12-04 00:05
kylian mbappe,90,0.0,,2020-12-04 00:05
nordi mukiele,84,0.0,Halloween Objective,2020-12-04 00:05
bojan,84,0.0,Squad Foundations,2020-12-04 00:05
inaki williams,84,0.0,Halloween SBC,2020-12-04 00:05
sol campbell,89,0.0,Icon,2020-12-04 00:05
henrik larsson,90,0.0,Icon,2020-12-04 00:05
douglas costa,84,0.0,CL,2020-12-04 00:05
ashley cole,89,0.0,Icon,2020-12-04 00:05
gianfranco zola,90,0.0,Icon,2020-12-04 00:05
emmanuel petit,90,0.0,Icon,2020-12-04 00:05
claude makelele,90,0.0,Icon,2020-12-04 00:05
frank lampard,90,0.0,Icon,2020-12-04 00:05
jari litmanen,90,0.0,Icon,2020-12-04 00:05
rio ferdinand,90,0.0,Icon,2020-12-04 00:05
hernan crespo,90,0.0,Icon,2020-12-04 00:05
michael essien,90,0.0,Icon,2020-12-04 00:05
anderson luis de souza,90,0.0,Icon,2020-12-04 00:05
luis hernandez,90,0.0,Icon,2020-12-04 00:05
alphonse areola,82,0.0,Rare,2020-12-04 00:05
frank rijkaard,90,0.0,Icon,2020-12-04 00:05
alvaro borja morata martin,82,0.0,Rare,2020-12-04 00:05
thomas partey,84,0.0,CL,2020-12-04 00:05
marc overmars,90,0.0,Icon,2020-12-04 00:05
gheorghe hagi,91,0.0,Icon,2020-12-04 00:05
fernando hierro ruiz,91,0.0,Icon,2020-12-04 00:05
gareth bale,83,0.0,Rare,2020-12-04 00:05
edwin van der sar,91,0.0,Icon,2020-12-04 00:05
george best,93,0.0,Icon,2020-12-04 00:05
lothar matthaus,93,0.0,Icon,2020-12-04 00:05
eusebio,93,0.0,Icon,2020-12-04 00:05
jules kounde,82,0.0,UCL Live Obj.,2020-12-04 00:05
eric cantona,93,0.0,Icon,2020-12-04 00:05
xavier hernandez,93,0.0,Icon,2020-12-04 00:05
aaron long,82,0.0,Squad Foundations,2020-12-04 00:05
gonzalo higuain,83,0.0,Rare,2020-12-04 00:05
arturo vidal,83,0.0,Rare,2020-12-04 00:05
ryan giggs,92,0.0,Icon,2020-12-04 00:05
javier zanetti,92,0.0,Icon,2020-12-04 00:05
alessandro nesta,92,0.0,Icon,2020-12-04 00:05
kaka,91,0.0,Icon,2020-12-04 00:05
