full_name,rating,price,version,date
pele,98,0.0,Icon,2020-12-08 22:39
michael essien,90,0.0,Icon,2020-12-08 22:39
anderson luis de souza,90,0.0,Icon,2020-12-08 22:39
luis hernandez,90,0.0,Icon,2020-12-08 22:39
frank rijkaard,90,0.0,Icon,2020-12-08 22:39
marc overmars,90,0.0,Icon,2020-12-08 22:39
henrik larsson,90,0.0,Icon,2020-12-08 22:39
christian vieri,90,0.0,Icon,2020-12-08 22:39
juan sebastian veron,90,0.0,Icon,2020-12-08 22:39
pep guardiola,90,0.0,Icon,2020-12-08 22:39
alvaro borja morata martin,82,0.0,Rare,2020-12-08 22:39
davor suker,90,0.0,Icon,2020-12-08 22:39
nemanja vidic,90,0.0,Icon,2020-12-08 22:39
alphonse areola,82,0.0,Rare,2020-12-08 22:39
kylian mbappe,90,0.0,,2020-12-08 22:39
timo baumgartl,83,0.0,Squad Foundations,2020-12-08 22:39
steven bergwijn,83,0.0,,2020-12-08 22:39
rodrygo silva de goes,83,0.0,Record Breaker,2020-12-08 22:39
hernan crespo,90,0.0,Icon,2020-12-08 22:39
nick lima,83,0.0,Squad Foundations,2020-12-08 22:39
rio ferdinand,90,0.0,Icon,2020-12-08 22:39
frank lampard,90,0.0,Icon,2020-12-08 22:39
patrick vieira,91,0.0,Icon,2020-12-08 22:39
roberto carlos,91,0.0,Icon,2020-12-08 22:39
laurent blanc,91,0.0,Icon,2020-12-08 22:39
miroslav klose,91,0.0,Icon,2020-12-08 22:39
ian rush,91,0.0,Icon,2020-12-08 22:39
philipp lahm,91,0.0,Icon,2020-12-08 22:39
fernando torres,91,0.0,Icon,2020-12-08 22:39
bastian schweinsteiger,91,0.0,Icon,2020-12-08 22:39
petr cech,91,0.0,Icon,2020-12-08 22:39
sergio reguilon rodriguez,82,0.0,Rare,2020-12-08 22:39
roy keane,90,0.0,Icon,2020-12-08 22:39
jay-jay okocha,90,0.0,Icon,2020-12-08 22:39
rui manuel cesar costa,90,0.0,Icon,2020-12-08 22:39
filippo inzaghi,90,0.0,Icon,2020-12-08 22:39
gianfranco zola,90,0.0,Icon,2020-12-08 22:39
emmanuel petit,90,0.0,Icon,2020-12-08 22:39
claude makelele,90,0.0,Icon,2020-12-08 22:39
jari litmanen,90,0.0,Icon,2020-12-08 22:39
denzel dumfries,83,0.0,Halloween,2020-12-08 22:39
sol campbell,89,0.0,Icon,2020-12-08 22:39
gennaro gattuso,89,0.0,Icon,2020-12-08 22:39
luis suarez,87,0.0,Rare,2020-12-08 22:39
