full_name,rating,price,version,date
pele,98,0.0,Icon,2020-12-07 11:04
marc overmars,90,0.0,Icon,2020-12-07 11:04
henrik larsson,90,0.0,Icon,2020-12-07 11:04
christian vieri,90,0.0,Icon,2020-12-07 11:04
juan sebastian veron,90,0.0,Icon,2020-12-07 11:04
pep guardiola,90,0.0,Icon,2020-12-07 11:04
davor suker,90,0.0,Icon,2020-12-07 11:04
nemanja vidic,90,0.0,Icon,2020-12-07 11:04
kylian mbappe,90,0.0,,2020-12-07 11:04
sol campbell,89,0.0,Icon,2020-12-07 11:04
gennaro gattuso,89,0.0,Icon,2020-12-07 11:04
john barnes,89,0.0,Icon,2020-12-07 11:04
ian wright,89,0.0,Icon,2020-12-07 11:04
gianluca zambrotta,89,0.0,Icon,2020-12-07 11:04
ashley cole,89,0.0,Icon,2020-12-07 11:04
david beckham,89,0.0,Icon,2020-12-07 11:04
hidetoshi nakata,88,0.0,Icon,2020-12-07 11:04
luis suarez,87,0.0,Rare,2020-12-07 11:04
frank rijkaard,90,0.0,Icon,2020-12-07 11:04
luis hernandez,90,0.0,Icon,2020-12-07 11:04
anderson luis de souza,90,0.0,Icon,2020-12-07 11:04
michael essien,90,0.0,Icon,2020-12-07 11:04
laurent blanc,91,0.0,Icon,2020-12-07 11:04
miroslav klose,91,0.0,Icon,2020-12-07 11:04
ian rush,91,0.0,Icon,2020-12-07 11:04
philipp lahm,91,0.0,Icon,2020-12-07 11:04
fernando torres,91,0.0,Icon,2020-12-07 11:04
bastian schweinsteiger,91,0.0,Icon,2020-12-07 11:04
petr cech,91,0.0,Icon,2020-12-07 11:04
roy keane,90,0.0,Icon,2020-12-07 11:04
trent alexander-arnold,87,0.0,,2020-12-07 11:04
jay-jay okocha,90,0.0,Icon,2020-12-07 11:04
filippo inzaghi,90,0.0,Icon,2020-12-07 11:04
gianfranco zola,90,0.0,Icon,2020-12-07 11:04
emmanuel petit,90,0.0,Icon,2020-12-07 11:04
claude makelele,90,0.0,Icon,2020-12-07 11:04
frank lampard,90,0.0,Icon,2020-12-07 11:04
jari litmanen,90,0.0,Icon,2020-12-07 11:04
rio ferdinand,90,0.0,Icon,2020-12-07 11:04
hernan crespo,90,0.0,Icon,2020-12-07 11:04
rui manuel cesar costa,90,0.0,Icon,2020-12-07 11:04
david beckham,87,0.0,Icon,2020-12-07 11:04
florent mollet,86,0.0,League Player Obj.,2020-12-07 11:04
iago aspas,86,0.0,Objectives,2020-12-07 11:04
erling haaland,84,0.0,,2020-12-07 11:04
mitchell van bergen,84,0.0,Squad Foundations,2020-12-07 11:04
marcos acuna,83,0.0,Rare,2020-12-07 11:04
nelson semedo,83,0.0,Rare,2020-12-07 11:04
gonzalo higuain,83,0.0,Rare,2020-12-07 11:04
arturo vidal,83,0.0,Rare,2020-12-07 11:04
gareth bale,83,0.0,Rare,2020-12-07 11:04
diogo jota,83,0.0,OTW Objective,2020-12-07 11:04
joshua king,84,0.0,Squad Foundations,2020-12-07 11:04
denzel dumfries,83,0.0,Halloween,2020-12-07 11:04
rodrygo silva de goes,83,0.0,Record Breaker,2020-12-07 11:04
steven bergwijn,83,0.0,,2020-12-07 11:04
timo baumgartl,83,0.0,Squad Foundations,2020-12-07 11:04
alphonse areola,82,0.0,Rare,2020-12-07 11:04
alvaro borja morata martin,82,0.0,Rare,2020-12-07 11:04
sergio reguilon rodriguez,82,0.0,Rare,2020-12-07 11:04
danilo luis helio pereira,82,0.0,CL,2020-12-07 11:04
nick lima,83,0.0,Squad Foundations,2020-12-07 11:04
roberto carlos,91,0.0,Icon,2020-12-07 11:04
joaquin correa,84,0.0,UCL Live,2020-12-07 11:04
inaki williams,84,0.0,Halloween SBC,2020-12-07 11:04
alessio romagnoli,86,0.0,Objectives,2020-12-07 11:04
gerard deulofeu lazaro,86,0.0,League Player,2020-12-07 11:04
thiago,85,0.0,Rare,2020-12-07 11:04
diego godin,85,0.0,Rare,2020-12-07 11:04
alexandre lacazette,85,0.0,Objectives,2020-12-07 11:04
marcel sabitzer,85,0.0,Objectives,2020-12-07 11:04
bernat,85,0.0,Objectives,2020-12-07 11:04
karim bellarabi,85,0.0,Halloween SBC,2020-12-07 11:04
bojan,84,0.0,Squad Foundations,2020-12-07 11:04
hector bellerin moruno,85,0.0,Obj League Player,2020-12-07 11:04
iago aspas,84,0.0,Rare,2020-12-07 11:04
