full_name,rating,price,version,date
pele,98,0.0,Icon,2020-11-26 19:46
fernando torres,91,0.0,Icon,2020-11-26 19:46
philipp lahm,91,0.0,Icon,2020-11-26 19:46
thiago,85,0.0,Rare,2020-11-26 19:46
diego godin,85,0.0,Rare,2020-11-26 19:46
alexandre lacazette,85,0.0,Objectives,2020-11-26 19:46
marcel sabitzer,85,0.0,Objectives,2020-11-26 19:46
bernat,85,0.0,Objectives,2020-11-26 19:46
ian rush,91,0.0,Icon,2020-11-26 19:46
karim bellarabi,85,0.0,Halloween SBC,2020-11-26 19:46
naby keïta,85,0.0,Objectives,2020-11-26 19:46
miroslav klose,91,0.0,Icon,2020-11-26 19:46
hector bellerin moruno,85,0.0,Obj League Player,2020-11-26 19:46
callejon jose,84,0.0,Rare,2020-11-26 19:46
bastian schweinsteiger,91,0.0,Icon,2020-11-26 19:46
laurent blanc,91,0.0,Icon,2020-11-26 19:46
patrick vieira,91,0.0,Icon,2020-11-26 19:46
patrick kluivert,91,0.0,Icon,2020-11-26 19:46
alex telles,84,0.0,CL,2020-11-26 19:46
thomas partey,84,0.0,CL,2020-11-26 19:46
douglas costa,84,0.0,CL,2020-11-26 19:46
michael laudrup,91,0.0,Icon,2020-11-26 19:46
socrates,91,0.0,Icon,2020-11-26 19:46
nordi mukiele,84,0.0,Halloween Objective,2020-11-26 19:46
ronald koeman,91,0.0,Icon,2020-11-26 19:46
gheorghe hagi,91,0.0,Icon,2020-11-26 19:46
fernando hierro ruiz,91,0.0,Icon,2020-11-26 19:46
kaka,91,0.0,Icon,2020-11-26 19:46
edwin van der sar,91,0.0,Icon,2020-11-26 19:46
didier drogba,91,0.0,Icon,2020-11-26 19:46
roberto carlos,91,0.0,Icon,2020-11-26 19:46
christian vieri,90,0.0,Icon,2020-11-26 19:46
petr cech,91,0.0,Icon,2020-11-26 19:46
alessio romagnoli,86,0.0,Objectives,2020-11-26 19:46
henrik larsson,90,0.0,Icon,2020-11-26 19:46
pep guardiola,90,0.0,Icon,2020-11-26 19:46
davor suker,90,0.0,Icon,2020-11-26 19:46
marc overmars,90,0.0,Icon,2020-11-26 19:46
nemanja vidic,90,0.0,Icon,2020-11-26 19:46
sol campbell,89,0.0,Icon,2020-11-26 19:46
gennaro gattuso,89,0.0,Icon,2020-11-26 19:46
john barnes,89,0.0,Icon,2020-11-26 19:46
ian wright,89,0.0,Icon,2020-11-26 19:46
frank rijkaard,90,0.0,Icon,2020-11-26 19:46
gianluca zambrotta,89,0.0,Icon,2020-11-26 19:46
luis hernandez,90,0.0,Icon,2020-11-26 19:46
anderson luis de souza,90,0.0,Icon,2020-11-26 19:46
michael essien,90,0.0,Icon,2020-11-26 19:46
gerard deulofeu lazaro,86,0.0,League Player,2020-11-26 19:46
hernan crespo,90,0.0,Icon,2020-11-26 19:46
jari litmanen,90,0.0,Icon,2020-11-26 19:46
frank lampard,90,0.0,Icon,2020-11-26 19:46
ashley cole,89,0.0,Icon,2020-11-26 19:46
claude makelele,90,0.0,Icon,2020-11-26 19:46
emmanuel petit,90,0.0,Icon,2020-11-26 19:46
gianfranco zola,90,0.0,Icon,2020-11-26 19:46
filippo inzaghi,90,0.0,Icon,2020-11-26 19:46
hidetoshi nakata,88,0.0,Icon,2020-11-26 19:46
rui manuel cesar costa,90,0.0,Icon,2020-11-26 19:46
jay-jay okocha,90,0.0,Icon,2020-11-26 19:46
roy keane,90,0.0,Icon,2020-11-26 19:46
luis suarez,87,0.0,Rare,2020-11-26 19:46
florent mollet,86,0.0,League Player Obj.,2020-11-26 19:46
iago aspas,86,0.0,Objectives,2020-11-26 19:46
rio ferdinand,90,0.0,Icon,2020-11-26 19:46
steven gerrard,91,0.0,Icon,2020-11-26 19:46
riquelme,91,0.0,Icon,2020-11-26 19:46
pavel nedved,91,0.0,Icon,2020-11-26 19:46
fabio cannavaro,92,0.0,Icon,2020-11-26 19:46
andriy shevchenko,91,0.0,Icon,2020-11-26 19:46
javier zanetti,92,0.0,Icon,2020-11-26 19:46
ryan giggs,92,0.0,Icon,2020-11-26 19:46
gonzalo higuain,83,0.0,Rare,2020-11-26 19:46
arturo vidal,83,0.0,Rare,2020-11-26 19:46
gareth bale,83,0.0,Rare,2020-11-26 19:46
xavier hernandez,93,0.0,Icon,2020-11-26 19:46
eric cantona,93,0.0,Icon,2020-11-26 19:46
nick lima,83,0.0,Squad Foundations,2020-11-26 19:46
eusebio,93,0.0,Icon,2020-11-26 19:46
lothar matthaus,93,0.0,Icon,2020-11-26 19:46
george best,93,0.0,Icon,2020-11-26 19:46
rivaldo,92,0.0,Icon,2020-11-26 19:46
ruud gullit,93,0.0,Icon,2020-11-26 19:46
carlos alberto torres,93,0.0,Icon,2020-11-26 19:46
franco baresi,93,0.0,Icon,2020-11-26 19:46
thierry henry,93,0.0,Icon,2020-11-26 19:46
roberto baggio,93,0.0,Icon,2020-11-26 19:46
ferenc puskas,94,0.0,Icon,2020-11-26 19:46
mane garrincha,94,0.0,Icon,2020-11-26 19:46
paolo maldini,94,0.0,Icon,2020-11-26 19:46
