full_name,rating,price,version,date
pele,98,0.0,Icon,2020-11-29 00:16
luis hernandez,90,0.0,Icon,2020-11-29 00:16
frank rijkaard,90,0.0,Icon,2020-11-29 00:16
marc overmars,90,0.0,Icon,2020-11-29 00:16
henrik larsson,90,0.0,Icon,2020-11-29 00:16
christian vieri,90,0.0,Icon,2020-11-29 00:16
juan sebastian veron,90,0.0,Icon,2020-11-29 00:16
pep guardiola,90,0.0,Icon,2020-11-29 00:16
anderson luis de souza,90,0.0,Icon,2020-11-29 00:16
davor suker,90,0.0,Icon,2020-11-29 00:16
sol campbell,89,0.0,Icon,2020-11-29 00:16
gennaro gattuso,89,0.0,Icon,2020-11-29 00:16
john barnes,89,0.0,Icon,2020-11-29 00:16
ian wright,89,0.0,Icon,2020-11-29 00:16
gianluca zambrotta,89,0.0,Icon,2020-11-29 00:16
ashley cole,89,0.0,Icon,2020-11-29 00:16
hidetoshi nakata,88,0.0,Icon,2020-11-29 00:16
nemanja vidic,90,0.0,Icon,2020-11-29 00:16
michael essien,90,0.0,Icon,2020-11-29 00:16
hernan crespo,90,0.0,Icon,2020-11-29 00:16
rio ferdinand,90,0.0,Icon,2020-11-29 00:16
roberto carlos,91,0.0,Icon,2020-11-29 00:16
laurent blanc,91,0.0,Icon,2020-11-29 00:16
miroslav klose,91,0.0,Icon,2020-11-29 00:16
ian rush,91,0.0,Icon,2020-11-29 00:16
philipp lahm,91,0.0,Icon,2020-11-29 00:16
fernando torres,91,0.0,Icon,2020-11-29 00:16
bastian schweinsteiger,91,0.0,Icon,2020-11-29 00:16
petr cech,91,0.0,Icon,2020-11-29 00:16
roy keane,90,0.0,Icon,2020-11-29 00:16
jay-jay okocha,90,0.0,Icon,2020-11-29 00:16
rui manuel cesar costa,90,0.0,Icon,2020-11-29 00:16
filippo inzaghi,90,0.0,Icon,2020-11-29 00:16
gianfranco zola,90,0.0,Icon,2020-11-29 00:16
emmanuel petit,90,0.0,Icon,2020-11-29 00:16
claude makelele,90,0.0,Icon,2020-11-29 00:16
frank lampard,90,0.0,Icon,2020-11-29 00:16
jari litmanen,90,0.0,Icon,2020-11-29 00:16
luis suarez,87,0.0,Rare,2020-11-29 00:16
florent mollet,86,0.0,League Player Obj.,2020-11-29 00:16
iago aspas,86,0.0,Objectives,2020-11-29 00:16
alessio romagnoli,86,0.0,Objectives,2020-11-29 00:16
gonzalo higuain,83,0.0,Rare,2020-11-29 00:16
arturo vidal,83,0.0,Rare,2020-11-29 00:16
gareth bale,83,0.0,Rare,2020-11-29 00:16
nick lima,83,0.0,Squad Foundations,2020-11-29 00:16
rodrygo silva de goes,83,0.0,Record Breaker,2020-11-29 00:16
alphonse areola,82,0.0,Rare,2020-11-29 00:16
alvaro borja morata martin,82,0.0,Rare,2020-11-29 00:16
sergio reguilon rodriguez,82,0.0,Rare,2020-11-29 00:16
danilo luis helio pereira,82,0.0,CL,2020-11-29 00:16
aaron long,82,0.0,Squad Foundations,2020-11-29 00:16
jules kounde,82,0.0,UCL Live Obj.,2020-11-29 00:16
woo yeong jeong,82,0.0,Objectives,2020-11-29 00:16
joseph aidoo,82,0.0,Objectives,2020-11-29 00:16
andres tello,82,0.0,Objectives,2020-11-29 00:16
scott sinclair,82,0.0,Squad Foundations,2020-11-29 00:16
bradley dack,82,0.0,Squad Foundations,2020-11-29 00:16
nelson semedo,83,0.0,Rare,2020-11-29 00:16
patrick vieira,91,0.0,Icon,2020-11-29 00:16
marcos acuna,83,0.0,Rare,2020-11-29 00:16
joaquin correa,84,0.0,UCL Live,2020-11-29 00:16
gerard deulofeu lazaro,86,0.0,League Player,2020-11-29 00:16
diego godin,85,0.0,Rare,2020-11-29 00:16
alexandre lacazette,85,0.0,Objectives,2020-11-29 00:16
marcel sabitzer,85,0.0,Objectives,2020-11-29 00:16
bernat,85,0.0,Objectives,2020-11-29 00:16
karim bellarabi,85,0.0,Halloween SBC,2020-11-29 00:16
naby keïta,85,0.0,Objectives,2020-11-29 00:16
hector bellerin moruno,85,0.0,Obj League Player,2020-11-29 00:16
callejon jose,84,0.0,Rare,2020-11-29 00:16
alex telles,84,0.0,CL,2020-11-29 00:16
thomas partey,84,0.0,CL,2020-11-29 00:16
douglas costa,84,0.0,CL,2020-11-29 00:16
nordi mukiele,84,0.0,Halloween Objective,2020-11-29 00:16
inaki williams,84,0.0,Halloween SBC,2020-11-29 00:16
bojan,84,0.0,Squad Foundations,2020-11-29 00:16
joshua king,84,0.0,Squad Foundations,2020-11-29 00:16
