full_name,rating,price,version,date
pele,98,0.0,Icon,2020-11-30 15:24
joshua king,84,0.0,Squad Foundations,2020-11-30 15:24
joaquin correa,84,0.0,UCL Live,2020-11-30 15:24
roy keane,90,0.0,Icon,2020-11-30 15:24
jay-jay okocha,90,0.0,Icon,2020-11-30 15:24
rui manuel cesar costa,90,0.0,Icon,2020-11-30 15:24
bojan,84,0.0,Squad Foundations,2020-11-30 15:24
filippo inzaghi,90,0.0,Icon,2020-11-30 15:24
gianfranco zola,90,0.0,Icon,2020-11-30 15:24
emmanuel petit,90,0.0,Icon,2020-11-30 15:24
claude makelele,90,0.0,Icon,2020-11-30 15:24
inaki williams,84,0.0,Halloween SBC,2020-11-30 15:24
frank lampard,90,0.0,Icon,2020-11-30 15:24
jari litmanen,90,0.0,Icon,2020-11-30 15:24
rio ferdinand,90,0.0,Icon,2020-11-30 15:24
hernan crespo,90,0.0,Icon,2020-11-30 15:24
marcos acuna,83,0.0,Rare,2020-11-30 15:24
michael essien,90,0.0,Icon,2020-11-30 15:24
nelson semedo,83,0.0,Rare,2020-11-30 15:24
arturo vidal,83,0.0,Rare,2020-11-30 15:24
alvaro borja morata martin,82,0.0,Rare,2020-11-30 15:24
gennaro gattuso,89,0.0,Icon,2020-11-30 15:24
patrick vieira,91,0.0,Icon,2020-11-30 15:24
roberto carlos,91,0.0,Icon,2020-11-30 15:24
laurent blanc,91,0.0,Icon,2020-11-30 15:24
alphonse areola,82,0.0,Rare,2020-11-30 15:24
miroslav klose,91,0.0,Icon,2020-11-30 15:24
ian rush,91,0.0,Icon,2020-11-30 15:24
philipp lahm,91,0.0,Icon,2020-11-30 15:24
fernando torres,91,0.0,Icon,2020-11-30 15:24
bastian schweinsteiger,91,0.0,Icon,2020-11-30 15:24
petr cech,91,0.0,Icon,2020-11-30 15:24
rodrygo silva de goes,83,0.0,Record Breaker,2020-11-30 15:24
nick lima,83,0.0,Squad Foundations,2020-11-30 15:24
gareth bale,83,0.0,Rare,2020-11-30 15:24
gonzalo higuain,83,0.0,Rare,2020-11-30 15:24
michael laudrup,91,0.0,Icon,2020-11-30 15:24
anderson luis de souza,90,0.0,Icon,2020-11-30 15:24
diego godin,85,0.0,Rare,2020-11-30 15:24
thiago,85,0.0,Rare,2020-11-30 15:24
gerard deulofeu lazaro,86,0.0,League Player,2020-11-30 15:24
alessio romagnoli,86,0.0,Objectives,2020-11-30 15:24
iago aspas,86,0.0,Objectives,2020-11-30 15:24
florent mollet,86,0.0,League Player Obj.,2020-11-30 15:24
marco verratti,86,0.0,CL,2020-11-30 15:24
luis suarez,87,0.0,Rare,2020-11-30 15:24
hidetoshi nakata,88,0.0,Icon,2020-11-30 15:24
davor suker,90,0.0,Icon,2020-11-30 15:24
nemanja vidic,90,0.0,Icon,2020-11-30 15:24
ashley cole,89,0.0,Icon,2020-11-30 15:24
gianluca zambrotta,89,0.0,Icon,2020-11-30 15:24
ian wright,89,0.0,Icon,2020-11-30 15:24
john barnes,89,0.0,Icon,2020-11-30 15:24
alexandre lacazette,85,0.0,Objectives,2020-11-30 15:24
luis hernandez,90,0.0,Icon,2020-11-30 15:24
marcel sabitzer,85,0.0,Objectives,2020-11-30 15:24
pep guardiola,90,0.0,Icon,2020-11-30 15:24
frank rijkaard,90,0.0,Icon,2020-11-30 15:24
nordi mukiele,84,0.0,Halloween Objective,2020-11-30 15:24
douglas costa,84,0.0,CL,2020-11-30 15:24
thomas partey,84,0.0,CL,2020-11-30 15:24
alex telles,84,0.0,CL,2020-11-30 15:24
marc overmars,90,0.0,Icon,2020-11-30 15:24
callejon jose,84,0.0,Rare,2020-11-30 15:24
hector bellerin moruno,85,0.0,Obj League Player,2020-11-30 15:24
henrik larsson,90,0.0,Icon,2020-11-30 15:24
christian vieri,90,0.0,Icon,2020-11-30 15:24
naby keïta,85,0.0,Objectives,2020-11-30 15:24
karim bellarabi,85,0.0,Halloween SBC,2020-11-30 15:24
koke,85,0.0,CL,2020-11-30 15:24
juan sebastian veron,90,0.0,Icon,2020-11-30 15:24
bernat,85,0.0,Objectives,2020-11-30 15:24
socrates,91,0.0,Icon,2020-11-30 15:24
patrick kluivert,91,0.0,Icon,2020-11-30 15:24
ronald koeman,91,0.0,Icon,2020-11-30 15:24
eusebio,93,0.0,Icon,2020-11-30 15:24
jules kounde,82,0.0,UCL Live Obj.,2020-11-30 15:24
eric cantona,93,0.0,Icon,2020-11-30 15:24
xavier hernandez,93,0.0,Icon,2020-11-30 15:24
aaron long,82,0.0,Squad Foundations,2020-11-30 15:24
danilo luis helio pereira,82,0.0,CL,2020-11-30 15:24
ryan giggs,92,0.0,Icon,2020-11-30 15:24
javier zanetti,92,0.0,Icon,2020-11-30 15:24
alessandro nesta,92,0.0,Icon,2020-11-30 15:24
fabio cannavaro,92,0.0,Icon,2020-11-30 15:24
rivaldo,92,0.0,Icon,2020-11-30 15:24
hristo stoichkov,92,0.0,Icon,2020-11-30 15:24
luis figo,92,0.0,Icon,2020-11-30 15:24
andrea pirlo,92,0.0,Icon,2020-11-30 15:24
ruud van nistelrooy,92,0.0,Icon,2020-11-30 15:24
raul gonzalez blanco,92,0.0,Icon,2020-11-30 15:24
hugo sanchez,92,0.0,Icon,2020-11-30 15:24
lothar matthaus,93,0.0,Icon,2020-11-30 15:24
george best,93,0.0,Icon,2020-11-30 15:24
ruud gullit,93,0.0,Icon,2020-11-30 15:24
marco van basten,93,0.0,Icon,2020-11-30 15:24
diego maradona,97,0.0,Icon,2020-11-30 15:24
zinedine zidane,96,0.0,Icon,2020-11-30 15:24
ronaldo,96,0.0,Icon,2020-11-30 15:24
bradley dack,82,0.0,Squad Foundations,2020-11-30 15:24
scott sinclair,82,0.0,Squad Foundations,2020-11-30 15:24
ronaldinho,94,0.0,Icon,2020-11-30 15:24
johan cruyff,94,0.0,Icon,2020-11-30 15:24
andres tello,82,0.0,Objectives,2020-11-30 15:24
bobby moore,92,0.0,Icon,2020-11-30 15:24
