full_name,rating,price,version,date
pele,98,0.0,Icon,2020-12-09 15:52
marc overmars,90,0.0,Icon,2020-12-09 15:52
henrik larsson,90,0.0,Icon,2020-12-09 15:52
christian vieri,90,0.0,Icon,2020-12-09 15:52
juan sebastian veron,90,0.0,Icon,2020-12-09 15:52
pep guardiola,90,0.0,Icon,2020-12-09 15:52
davor suker,90,0.0,Icon,2020-12-09 15:52
nemanja vidic,90,0.0,Icon,2020-12-09 15:52
kylian mbappe,90,0.0,,2020-12-09 15:52
sol campbell,89,0.0,Icon,2020-12-09 15:52
gennaro gattuso,89,0.0,Icon,2020-12-09 15:52
john barnes,89,0.0,Icon,2020-12-09 15:52
ian wright,89,0.0,Icon,2020-12-09 15:52
gianluca zambrotta,89,0.0,Icon,2020-12-09 15:52
ashley cole,89,0.0,Icon,2020-12-09 15:52
david beckham,89,0.0,Icon,2020-12-09 15:52
hidetoshi nakata,88,0.0,Icon,2020-12-09 15:52
oyarzabal,88,0.0,LaLiga POTM,2020-12-09 15:52
frank rijkaard,90,0.0,Icon,2020-12-09 15:52
luis hernandez,90,0.0,Icon,2020-12-09 15:52
anderson luis de souza,90,0.0,Icon,2020-12-09 15:52
michael essien,90,0.0,Icon,2020-12-09 15:52
laurent blanc,91,0.0,Icon,2020-12-09 15:52
miroslav klose,91,0.0,Icon,2020-12-09 15:52
ian rush,91,0.0,Icon,2020-12-09 15:52
philipp lahm,91,0.0,Icon,2020-12-09 15:52
fernando torres,91,0.0,Icon,2020-12-09 15:52
bastian schweinsteiger,91,0.0,Icon,2020-12-09 15:52
petr cech,91,0.0,Icon,2020-12-09 15:52
roy keane,90,0.0,Icon,2020-12-09 15:52
luis suarez,87,0.0,Rare,2020-12-09 15:52
jay-jay okocha,90,0.0,Icon,2020-12-09 15:52
filippo inzaghi,90,0.0,Icon,2020-12-09 15:52
gianfranco zola,90,0.0,Icon,2020-12-09 15:52
emmanuel petit,90,0.0,Icon,2020-12-09 15:52
claude makelele,90,0.0,Icon,2020-12-09 15:52
frank lampard,90,0.0,Icon,2020-12-09 15:52
jari litmanen,90,0.0,Icon,2020-12-09 15:52
rio ferdinand,90,0.0,Icon,2020-12-09 15:52
hernan crespo,90,0.0,Icon,2020-12-09 15:52
rui manuel cesar costa,90,0.0,Icon,2020-12-09 15:52
roberto carlos,91,0.0,Icon,2020-12-09 15:52
trent alexander-arnold,87,0.0,,2020-12-09 15:52
florent mollet,86,0.0,League Player Obj.,2020-12-09 15:52
erling haaland,84,0.0,,2020-12-09 15:52
mitchell van bergen,84,0.0,Squad Foundations,2020-12-09 15:52
marcos acuna,83,0.0,Rare,2020-12-09 15:52
nelson semedo,83,0.0,Rare,2020-12-09 15:52
gonzalo higuain,83,0.0,Rare,2020-12-09 15:52
arturo vidal,83,0.0,Rare,2020-12-09 15:52
gareth bale,83,0.0,Rare,2020-12-09 15:52
diogo jota,83,0.0,OTW Objective,2020-12-09 15:52
denzel dumfries,83,0.0,Halloween,2020-12-09 15:52
nick lima,83,0.0,Squad Foundations,2020-12-09 15:52
rodrygo silva de goes,83,0.0,Record Breaker,2020-12-09 15:52
steven bergwijn,83,0.0,,2020-12-09 15:52
timo baumgartl,83,0.0,Squad Foundations,2020-12-09 15:52
alphonse areola,82,0.0,Rare,2020-12-09 15:52
alvaro borja morata martin,82,0.0,Rare,2020-12-09 15:52
sergio reguilon rodriguez,82,0.0,Rare,2020-12-09 15:52
