full_name,rating,price,version,date
pele,98,0.0,Icon,2020-11-26 04:18
iago aspas,86,0.0,Objectives,2020-11-26 04:18
alessio romagnoli,86,0.0,Objectives,2020-11-26 04:18
thiago,85,0.0,Rare,2020-11-26 04:18
diego godin,85,0.0,Rare,2020-11-26 04:18
ian rush,91,0.0,Icon,2020-11-26 04:18
alexandre lacazette,85,0.0,Objectives,2020-11-26 04:18
marcel sabitzer,85,0.0,Objectives,2020-11-26 04:18
bernat,85,0.0,Objectives,2020-11-26 04:18
miroslav klose,91,0.0,Icon,2020-11-26 04:18
karim bellarabi,85,0.0,Halloween SBC,2020-11-26 04:18
laurent blanc,91,0.0,Icon,2020-11-26 04:18
roberto carlos,91,0.0,Icon,2020-11-26 04:18
patrick vieira,91,0.0,Icon,2020-11-26 04:18
patrick kluivert,91,0.0,Icon,2020-11-26 04:18
naby keïta,85,0.0,Objectives,2020-11-26 04:18
hector bellerin moruno,85,0.0,Obj League Player,2020-11-26 04:18
callejon jose,84,0.0,Rare,2020-11-26 04:18
michael laudrup,91,0.0,Icon,2020-11-26 04:18
alex telles,84,0.0,CL,2020-11-26 04:18
socrates,91,0.0,Icon,2020-11-26 04:18
thomas partey,84,0.0,CL,2020-11-26 04:18
ronald koeman,91,0.0,Icon,2020-11-26 04:18
gheorghe hagi,91,0.0,Icon,2020-11-26 04:18
fernando hierro ruiz,91,0.0,Icon,2020-11-26 04:18
kaka,91,0.0,Icon,2020-11-26 04:18
edwin van der sar,91,0.0,Icon,2020-11-26 04:18
didier drogba,91,0.0,Icon,2020-11-26 04:18
riquelme,91,0.0,Icon,2020-11-26 04:18
philipp lahm,91,0.0,Icon,2020-11-26 04:18
steven gerrard,91,0.0,Icon,2020-11-26 04:18
fernando torres,91,0.0,Icon,2020-11-26 04:18
petr cech,91,0.0,Icon,2020-11-26 04:18
christian vieri,90,0.0,Icon,2020-11-26 04:18
juan sebastian veron,90,0.0,Icon,2020-11-26 04:18
pep guardiola,90,0.0,Icon,2020-11-26 04:18
davor suker,90,0.0,Icon,2020-11-26 04:18
frank rijkaard,90,0.0,Icon,2020-11-26 04:18
nemanja vidic,90,0.0,Icon,2020-11-26 04:18
luis hernandez,90,0.0,Icon,2020-11-26 04:18
anderson luis de souza,90,0.0,Icon,2020-11-26 04:18
michael essien,90,0.0,Icon,2020-11-26 04:18
hernan crespo,90,0.0,Icon,2020-11-26 04:18
rio ferdinand,90,0.0,Icon,2020-11-26 04:18
jari litmanen,90,0.0,Icon,2020-11-26 04:18
frank lampard,90,0.0,Icon,2020-11-26 04:18
sol campbell,89,0.0,Icon,2020-11-26 04:18
claude makelele,90,0.0,Icon,2020-11-26 04:18
emmanuel petit,90,0.0,Icon,2020-11-26 04:18
gianfranco zola,90,0.0,Icon,2020-11-26 04:18
filippo inzaghi,90,0.0,Icon,2020-11-26 04:18
gennaro gattuso,89,0.0,Icon,2020-11-26 04:18
rui manuel cesar costa,90,0.0,Icon,2020-11-26 04:18
jay-jay okocha,90,0.0,Icon,2020-11-26 04:18
roy keane,90,0.0,Icon,2020-11-26 04:18
john barnes,89,0.0,Icon,2020-11-26 04:18
ian wright,89,0.0,Icon,2020-11-26 04:18
gianluca zambrotta,89,0.0,Icon,2020-11-26 04:18
ashley cole,89,0.0,Icon,2020-11-26 04:18
hidetoshi nakata,88,0.0,Icon,2020-11-26 04:18
luis suarez,87,0.0,Rare,2020-11-26 04:18
florent mollet,86,0.0,League Player Obj.,2020-11-26 04:18
bastian schweinsteiger,91,0.0,Icon,2020-11-26 04:18
henrik larsson,90,0.0,Icon,2020-11-26 04:18
andriy shevchenko,91,0.0,Icon,2020-11-26 04:18
david trezeguet,91,0.0,Icon,2020-11-26 04:18
javier zanetti,92,0.0,Icon,2020-11-26 04:18
ryan giggs,92,0.0,Icon,2020-11-26 04:18
joshua king,84,0.0,Squad Foundations,2020-11-26 04:18
marcos acuna,83,0.0,Rare,2020-11-26 04:18
nelson semedo,83,0.0,Rare,2020-11-26 04:18
xavier hernandez,93,0.0,Icon,2020-11-26 04:18
eric cantona,93,0.0,Icon,2020-11-26 04:18
gonzalo higuain,83,0.0,Rare,2020-11-26 04:18
eusebio,93,0.0,Icon,2020-11-26 04:18
lothar matthaus,93,0.0,Icon,2020-11-26 04:18
george best,93,0.0,Icon,2020-11-26 04:18
ruud gullit,93,0.0,Icon,2020-11-26 04:18
marco van basten,93,0.0,Icon,2020-11-26 04:18
carlos alberto torres,93,0.0,Icon,2020-11-26 04:18
franco baresi,93,0.0,Icon,2020-11-26 04:18
thierry henry,93,0.0,Icon,2020-11-26 04:18
