full_name,rating,price,version,date
pele,98,0.0,Icon,2020-12-13 11:16
luis hernandez,90,0.0,Icon,2020-12-13 11:16
frank rijkaard,90,0.0,Icon,2020-12-13 11:16
marc overmars,90,0.0,Icon,2020-12-13 11:16
henrik larsson,90,0.0,Icon,2020-12-13 11:16
christian vieri,90,0.0,Icon,2020-12-13 11:16
diogo jota,83,0.0,OTW Objective,2020-12-13 11:16
michael essien,90,0.0,Icon,2020-12-13 11:16
juan sebastian veron,90,0.0,Icon,2020-12-13 11:16
nemanja vidic,90,0.0,Icon,2020-12-13 11:16
kylian mbappe,90,0.0,,2020-12-13 11:16
arturo vidal,83,0.0,Rare,2020-12-13 11:16
gonzalo higuain,83,0.0,Rare,2020-12-13 11:16
nelson semedo,83,0.0,Rare,2020-12-13 11:16
david beckham,87,0.0,Icon,2020-12-13 11:16
gareth bale,83,0.0,Rare,2020-12-13 11:16
ian wright,89,0.0,Icon,2020-12-13 11:16
jari litmanen,90,0.0,Icon,2020-12-13 11:16
gianfranco zola,90,0.0,Icon,2020-12-13 11:16
edwin van der sar,91,0.0,Icon,2020-12-13 11:16
gheorghe hagi,91,0.0,Icon,2020-12-13 11:16
ronald koeman,91,0.0,Icon,2020-12-13 11:16
socrates,91,0.0,Icon,2020-12-13 11:16
patrick kluivert,91,0.0,Icon,2020-12-13 11:16
patrick vieira,91,0.0,Icon,2020-12-13 11:16
claude makelele,90,0.0,Icon,2020-12-13 11:16
ian rush,91,0.0,Icon,2020-12-13 11:16
steven bergwijn,83,0.0,,2020-12-13 11:16
rodrygo silva de goes,83,0.0,Record Breaker,2020-12-13 11:16
philipp lahm,91,0.0,Icon,2020-12-13 11:16
nick lima,83,0.0,Squad Foundations,2020-12-13 11:16
denzel dumfries,83,0.0,Halloween,2020-12-13 11:16
roy keane,90,0.0,Icon,2020-12-13 11:16
timo baumgartl,83,0.0,Squad Foundations,2020-12-13 11:16
didier drogba,91,0.0,Icon,2020-12-13 11:16
marcos acuna,83,0.0,Rare,2020-12-13 11:16
mitchell van bergen,84,0.0,Squad Foundations,2020-12-13 11:16
karim bellarabi,85,0.0,Halloween SBC,2020-12-13 11:16
bernat,85,0.0,Objectives,2020-12-13 11:16
marcel sabitzer,85,0.0,Objectives,2020-12-13 11:16
alexandre lacazette,85,0.0,Objectives,2020-12-13 11:16
diego godin,85,0.0,Rare,2020-12-13 11:16
naby keïta,85,0.0,Objectives,2020-12-13 11:16
luis suarez,87,0.0,Rare,2020-12-13 11:16
kingsley coman,86,0.0,TOTGS,2020-12-13 11:16
gerard deulofeu lazaro,86,0.0,League Player,2020-12-13 11:16
alessio romagnoli,86,0.0,Objectives,2020-12-13 11:16
iago aspas,86,0.0,Objectives,2020-12-13 11:16
joaquin correa,86,0.0,UCL Live,2020-12-13 11:16
florent mollet,86,0.0,League Player Obj.,2020-12-13 11:16
thiago,85,0.0,Rare,2020-12-13 11:16
ashley cole,89,0.0,Icon,2020-12-13 11:16
hector bellerin moruno,85,0.0,Obj League Player,2020-12-13 11:16
bernardo silva,88,0.0,Freeze,2020-12-13 11:16
erling haaland,84,0.0,,2020-12-13 11:16
joshua king,84,0.0,Squad Foundations,2020-12-13 11:16
