full_name,rating,price,version,date
bojan,84,0.0,Squad Foundations,2020-12-13 23:07
yannick bolasie,85,0.0,Freeze Obj,2020-12-13 23:07
claude makelele,90,0.0,Icon,2020-12-13 23:07
rodrygo silva de goes,83,0.0,Record Breaker,2020-12-13 23:07
gianfranco zola,90,0.0,Icon,2020-12-13 23:07
steven bergwijn,83,0.0,,2020-12-13 23:07
timo baumgartl,83,0.0,Squad Foundations,2020-12-13 23:07
alessio romagnoli,86,0.0,Objectives,2020-12-13 23:07
iago aspas,86,0.0,Objectives,2020-12-13 23:07
roy keane,90,0.0,Icon,2020-12-13 23:07
mitchell van bergen,84,0.0,Squad Foundations,2020-12-13 23:07
erling haaland,84,0.0,,2020-12-13 23:07
joaquin correa,86,0.0,UCL Live,2020-12-13 23:07
joshua king,84,0.0,Squad Foundations,2020-12-13 23:07
philipp lahm,91,0.0,Icon,2020-12-13 23:07
florent mollet,86,0.0,League Player Obj.,2020-12-13 23:07
luis suarez,87,0.0,Rare,2020-12-13 23:07
alex telles,84,0.0,CL,2020-12-13 23:07
ian rush,91,0.0,Icon,2020-12-13 23:07
patrick vieira,91,0.0,Icon,2020-12-13 23:07
patrick kluivert,91,0.0,Icon,2020-12-13 23:07
socrates,91,0.0,Icon,2020-12-13 23:07
ronald koeman,91,0.0,Icon,2020-12-13 23:07
gheorghe hagi,91,0.0,Icon,2020-12-13 23:07
edwin van der sar,91,0.0,Icon,2020-12-13 23:07
didier drogba,91,0.0,Icon,2020-12-13 23:07
riquelme,91,0.0,Icon,2020-12-13 23:07
andriy shevchenko,91,0.0,Icon,2020-12-13 23:07
pavel nedved,91,0.0,Icon,2020-12-13 23:07
david trezeguet,91,0.0,Icon,2020-12-13 23:07
jari litmanen,90,0.0,Icon,2020-12-13 23:07
kingsley coman,86,0.0,TOTGS,2020-12-13 23:07
callejon jose,84,0.0,Rare,2020-12-13 23:07
michael essien,90,0.0,Icon,2020-12-13 23:07
david beckham,89,0.0,Icon,2020-12-13 23:07
arturo vidal,83,0.0,Rare,2020-12-13 23:07
diego godin,85,0.0,Rare,2020-12-13 23:07
gonzalo higuain,83,0.0,Rare,2020-12-13 23:07
nelson semedo,83,0.0,Rare,2020-12-13 23:07
alexandre lacazette,85,0.0,Objectives,2020-12-13 23:07
ashley cole,89,0.0,Icon,2020-12-13 23:07
marcel sabitzer,85,0.0,Objectives,2020-12-13 23:07
bernat,85,0.0,Objectives,2020-12-13 23:07
hidetoshi nakata,88,0.0,Icon,2020-12-13 23:07
ian wright,89,0.0,Icon,2020-12-13 23:07
gareth bale,83,0.0,Rare,2020-12-13 23:07
diogo jota,83,0.0,OTW Objective,2020-12-13 23:07
inaki williams,84,0.0,Halloween SBC,2020-12-13 23:07
michael ballack,91,0.0,Icon,2020-12-13 23:07
oyarzabal,88,0.0,LaLiga POTM,2020-12-13 23:07
thiago,85,0.0,Rare,2020-12-13 23:07
nemanja vidic,90,0.0,Icon,2020-12-13 23:07
juan sebastian veron,90,0.0,Icon,2020-12-13 23:07
christian vieri,90,0.0,Icon,2020-12-13 23:07
