full_name,rating,price,version,date
pele,98,0.0,Icon,2020-11-30 17:58
joaquin correa,84,0.0,UCL Live,2020-11-30 17:58
bojan,84,0.0,Squad Foundations,2020-11-30 17:58
inaki williams,84,0.0,Halloween SBC,2020-11-30 17:58
nordi mukiele,84,0.0,Halloween Objective,2020-11-30 17:58
roy keane,90,0.0,Icon,2020-11-30 17:58
jay-jay okocha,90,0.0,Icon,2020-11-30 17:58
rui manuel cesar costa,90,0.0,Icon,2020-11-30 17:58
douglas costa,84,0.0,CL,2020-11-30 17:58
filippo inzaghi,90,0.0,Icon,2020-11-30 17:58
gianfranco zola,90,0.0,Icon,2020-11-30 17:58
emmanuel petit,90,0.0,Icon,2020-11-30 17:58
claude makelele,90,0.0,Icon,2020-11-30 17:58
thomas partey,84,0.0,CL,2020-11-30 17:58
frank lampard,90,0.0,Icon,2020-11-30 17:58
joshua king,84,0.0,Squad Foundations,2020-11-30 17:58
marcos acuna,83,0.0,Rare,2020-11-30 17:58
nelson semedo,83,0.0,Rare,2020-11-30 17:58
petr cech,91,0.0,Icon,2020-11-30 17:58
gennaro gattuso,89,0.0,Icon,2020-11-30 17:58
patrick kluivert,91,0.0,Icon,2020-11-30 17:58
patrick vieira,91,0.0,Icon,2020-11-30 17:58
roberto carlos,91,0.0,Icon,2020-11-30 17:58
laurent blanc,91,0.0,Icon,2020-11-30 17:58
alphonse areola,82,0.0,Rare,2020-11-30 17:58
miroslav klose,91,0.0,Icon,2020-11-30 17:58
jari litmanen,90,0.0,Icon,2020-11-30 17:58
ian rush,91,0.0,Icon,2020-11-30 17:58
nick lima,83,0.0,Squad Foundations,2020-11-30 17:58
gareth bale,83,0.0,Rare,2020-11-30 17:58
arturo vidal,83,0.0,Rare,2020-11-30 17:58
gonzalo higuain,83,0.0,Rare,2020-11-30 17:58
philipp lahm,91,0.0,Icon,2020-11-30 17:58
fernando torres,91,0.0,Icon,2020-11-30 17:58
bastian schweinsteiger,91,0.0,Icon,2020-11-30 17:58
rodrygo silva de goes,83,0.0,Record Breaker,2020-11-30 17:58
michael laudrup,91,0.0,Icon,2020-11-30 17:58
rio ferdinand,90,0.0,Icon,2020-11-30 17:58
michael essien,90,0.0,Icon,2020-11-30 17:58
diego godin,85,0.0,Rare,2020-11-30 17:58
thiago,85,0.0,Rare,2020-11-30 17:58
gerard deulofeu lazaro,86,0.0,League Player,2020-11-30 17:58
alessio romagnoli,86,0.0,Objectives,2020-11-30 17:58
iago aspas,86,0.0,Objectives,2020-11-30 17:58
florent mollet,86,0.0,League Player Obj.,2020-11-30 17:58
marco verratti,86,0.0,CL,2020-11-30 17:58
luis suarez,87,0.0,Rare,2020-11-30 17:58
hidetoshi nakata,88,0.0,Icon,2020-11-30 17:58
ashley cole,89,0.0,Icon,2020-11-30 17:58
gianluca zambrotta,89,0.0,Icon,2020-11-30 17:58
ian wright,89,0.0,Icon,2020-11-30 17:58
davor suker,90,0.0,Icon,2020-11-30 17:58
nemanja vidic,90,0.0,Icon,2020-11-30 17:58
john barnes,89,0.0,Icon,2020-11-30 17:58
pep guardiola,90,0.0,Icon,2020-11-30 17:58
juan sebastian veron,90,0.0,Icon,2020-11-30 17:58
mauro icardi,85,0.0,Rare,2020-11-30 17:58
alexandre lacazette,85,0.0,Objectives,2020-11-30 17:58
anderson luis de souza,90,0.0,Icon,2020-11-30 17:58
luis hernandez,90,0.0,Icon,2020-11-30 17:58
alex telles,84,0.0,CL,2020-11-30 17:58
frank rijkaard,90,0.0,Icon,2020-11-30 17:58
callejon jose,84,0.0,Rare,2020-11-30 17:58
hector bellerin moruno,85,0.0,Obj League Player,2020-11-30 17:58
naby keïta,85,0.0,Objectives,2020-11-30 17:58
hernan crespo,90,0.0,Icon,2020-11-30 17:58
karim bellarabi,85,0.0,Halloween SBC,2020-11-30 17:58
marc overmars,90,0.0,Icon,2020-11-30 17:58
miralem pjanic,85,0.0,CL,2020-11-30 17:58
romelu lukaku,85,0.0,CL,2020-11-30 17:58
henrik larsson,90,0.0,Icon,2020-11-30 17:58
christian vieri,90,0.0,Icon,2020-11-30 17:58
bernat,85,0.0,Objectives,2020-11-30 17:58
marcel sabitzer,85,0.0,Objectives,2020-11-30 17:58
alvaro borja morata martin,82,0.0,Rare,2020-11-30 17:58
sol campbell,89,0.0,Icon,2020-11-30 17:58
hugo sanchez,92,0.0,Icon,2020-11-30 17:58
javier zanetti,92,0.0,Icon,2020-11-30 17:58
alessandro nesta,92,0.0,Icon,2020-11-30 17:58
fabio cannavaro,92,0.0,Icon,2020-11-30 17:58
rivaldo,92,0.0,Icon,2020-11-30 17:58
hristo stoichkov,92,0.0,Icon,2020-11-30 17:58
luis figo,92,0.0,Icon,2020-11-30 17:58
ryan giggs,92,0.0,Icon,2020-11-30 17:58
andrea pirlo,92,0.0,Icon,2020-11-30 17:58
raul gonzalez blanco,92,0.0,Icon,2020-11-30 17:58
socrates,91,0.0,Icon,2020-11-30 17:58
bobby moore,92,0.0,Icon,2020-11-30 17:58
emilio butragueno,92,0.0,Icon,2020-11-30 17:58
gary lineker,92,0.0,Icon,2020-11-30 17:58
alessandro del piero,92,0.0,Icon,2020-11-30 17:58
ruud van nistelrooy,92,0.0,Icon,2020-11-30 17:58
carles puyol saforcada,92,0.0,Icon,2020-11-30 17:58
danilo luis helio pereira,82,0.0,CL,2020-11-30 17:58
jules kounde,82,0.0,UCL Live Obj.,2020-11-30 17:58
ferenc puskas,94,0.0,Icon,2020-11-30 17:58
joseph aidoo,82,0.0,Objectives,2020-11-30 17:58
roberto baggio,93,0.0,Icon,2020-11-30 17:58
thierry henry,93,0.0,Icon,2020-11-30 17:58
franco baresi,93,0.0,Icon,2020-11-30 17:58
carlos alberto torres,93,0.0,Icon,2020-11-30 17:58
aaron long,82,0.0,Squad Foundations,2020-11-30 17:58
marco van basten,93,0.0,Icon,2020-11-30 17:58
george best,93,0.0,Icon,2020-11-30 17:58
lothar matthaus,93,0.0,Icon,2020-11-30 17:58
eusebio,93,0.0,Icon,2020-11-30 17:58
woo yeong jeong,82,0.0,Objectives,2020-11-30 17:58
eric cantona,93,0.0,Icon,2020-11-30 17:58
