full_name,rating,price,version,date
pele,98,0.0,Icon,2020-11-30 12:21
joshua king,84,0.0,Squad Foundations,2020-11-30 12:21
joaquin correa,84,0.0,UCL Live,2020-11-30 12:21
bojan,84,0.0,Squad Foundations,2020-11-30 12:21
inaki williams,84,0.0,Halloween SBC,2020-11-30 12:21
nordi mukiele,84,0.0,Halloween Objective,2020-11-30 12:21
roy keane,90,0.0,Icon,2020-11-30 12:21
jay-jay okocha,90,0.0,Icon,2020-11-30 12:21
rui manuel cesar costa,90,0.0,Icon,2020-11-30 12:21
douglas costa,84,0.0,CL,2020-11-30 12:21
filippo inzaghi,90,0.0,Icon,2020-11-30 12:21
gianfranco zola,90,0.0,Icon,2020-11-30 12:21
emmanuel petit,90,0.0,Icon,2020-11-30 12:21
claude makelele,90,0.0,Icon,2020-11-30 12:21
thomas partey,84,0.0,CL,2020-11-30 12:21
marcos acuna,83,0.0,Rare,2020-11-30 12:21
frank lampard,90,0.0,Icon,2020-11-30 12:21
nelson semedo,83,0.0,Rare,2020-11-30 12:21
bastian schweinsteiger,91,0.0,Icon,2020-11-30 12:21
alphonse areola,82,0.0,Rare,2020-11-30 12:21
gennaro gattuso,89,0.0,Icon,2020-11-30 12:21
patrick kluivert,91,0.0,Icon,2020-11-30 12:21
patrick vieira,91,0.0,Icon,2020-11-30 12:21
roberto carlos,91,0.0,Icon,2020-11-30 12:21
laurent blanc,91,0.0,Icon,2020-11-30 12:21
miroslav klose,91,0.0,Icon,2020-11-30 12:21
ian rush,91,0.0,Icon,2020-11-30 12:21
rodrygo silva de goes,83,0.0,Record Breaker,2020-11-30 12:21
nick lima,83,0.0,Squad Foundations,2020-11-30 12:21
gareth bale,83,0.0,Rare,2020-11-30 12:21
arturo vidal,83,0.0,Rare,2020-11-30 12:21
gonzalo higuain,83,0.0,Rare,2020-11-30 12:21
philipp lahm,91,0.0,Icon,2020-11-30 12:21
fernando torres,91,0.0,Icon,2020-11-30 12:21
petr cech,91,0.0,Icon,2020-11-30 12:21
jari litmanen,90,0.0,Icon,2020-11-30 12:21
rio ferdinand,90,0.0,Icon,2020-11-30 12:21
hernan crespo,90,0.0,Icon,2020-11-30 12:21
pep guardiola,90,0.0,Icon,2020-11-30 12:21
romelu lukaku,85,0.0,Rare,2020-11-30 12:21
gerard deulofeu lazaro,86,0.0,League Player,2020-11-30 12:21
alessio romagnoli,86,0.0,Objectives,2020-11-30 12:21
iago aspas,86,0.0,Objectives,2020-11-30 12:21
florent mollet,86,0.0,League Player Obj.,2020-11-30 12:21
marco verratti,86,0.0,CL,2020-11-30 12:21
luis suarez,87,0.0,Rare,2020-11-30 12:21
hidetoshi nakata,88,0.0,Icon,2020-11-30 12:21
ashley cole,89,0.0,Icon,2020-11-30 12:21
gianluca zambrotta,89,0.0,Icon,2020-11-30 12:21
ian wright,89,0.0,Icon,2020-11-30 12:21
john barnes,89,0.0,Icon,2020-11-30 12:21
davor suker,90,0.0,Icon,2020-11-30 12:21
nemanja vidic,90,0.0,Icon,2020-11-30 12:21
juan sebastian veron,90,0.0,Icon,2020-11-30 12:21
thiago,85,0.0,Rare,2020-11-30 12:21
diego godin,85,0.0,Rare,2020-11-30 12:21
alexandre lacazette,85,0.0,Objectives,2020-11-30 12:21
michael essien,90,0.0,Icon,2020-11-30 12:21
anderson luis de souza,90,0.0,Icon,2020-11-30 12:21
luis hernandez,90,0.0,Icon,2020-11-30 12:21
alex telles,84,0.0,CL,2020-11-30 12:21
frank rijkaard,90,0.0,Icon,2020-11-30 12:21
callejon jose,84,0.0,Rare,2020-11-30 12:21
hector bellerin moruno,85,0.0,Obj League Player,2020-11-30 12:21
michael laudrup,91,0.0,Icon,2020-11-30 12:21
naby keïta,85,0.0,Objectives,2020-11-30 12:21
karim bellarabi,85,0.0,Halloween SBC,2020-11-30 12:21
marc overmars,90,0.0,Icon,2020-11-30 12:21
miralem pjanic,85,0.0,CL,2020-11-30 12:21
bernat,85,0.0,Objectives,2020-11-30 12:21
henrik larsson,90,0.0,Icon,2020-11-30 12:21
christian vieri,90,0.0,Icon,2020-11-30 12:21
marcel sabitzer,85,0.0,Objectives,2020-11-30 12:21
socrates,91,0.0,Icon,2020-11-30 12:21
sol campbell,89,0.0,Icon,2020-11-30 12:21
hugo sanchez,92,0.0,Icon,2020-11-30 12:21
alessandro nesta,92,0.0,Icon,2020-11-30 12:21
fabio cannavaro,92,0.0,Icon,2020-11-30 12:21
rivaldo,92,0.0,Icon,2020-11-30 12:21
hristo stoichkov,92,0.0,Icon,2020-11-30 12:21
luis figo,92,0.0,Icon,2020-11-30 12:21
andrea pirlo,92,0.0,Icon,2020-11-30 12:21
javier zanetti,92,0.0,Icon,2020-11-30 12:21
ruud van nistelrooy,92,0.0,Icon,2020-11-30 12:21
mane garrincha,94,0.0,Icon,2020-11-30 12:21
bobby moore,92,0.0,Icon,2020-11-30 12:21
emilio butragueno,92,0.0,Icon,2020-11-30 12:21
gary lineker,92,0.0,Icon,2020-11-30 12:21
alessandro del piero,92,0.0,Icon,2020-11-30 12:21
carles puyol saforcada,92,0.0,Icon,2020-11-30 12:21
raul gonzalez blanco,92,0.0,Icon,2020-11-30 12:21
dennis bergkamp,92,0.0,Icon,2020-11-30 12:21
ryan giggs,92,0.0,Icon,2020-11-30 12:21
danilo luis helio pereira,82,0.0,CL,2020-11-30 12:21
woo yeong jeong,82,0.0,Objectives,2020-11-30 12:21
roberto baggio,93,0.0,Icon,2020-11-30 12:21
thierry henry,93,0.0,Icon,2020-11-30 12:21
franco baresi,93,0.0,Icon,2020-11-30 12:21
carlos alberto torres,93,0.0,Icon,2020-11-30 12:21
marco van basten,93,0.0,Icon,2020-11-30 12:21
ruud gullit,93,0.0,Icon,2020-11-30 12:21
lothar matthaus,93,0.0,Icon,2020-11-30 12:21
eusebio,93,0.0,Icon,2020-11-30 12:21
jules kounde,82,0.0,UCL Live Obj.,2020-11-30 12:21
eric cantona,93,0.0,Icon,2020-11-30 12:21
xavier hernandez,93,0.0,Icon,2020-11-30 12:21
aaron long,82,0.0,Squad Foundations,2020-11-30 12:21
george best,93,0.0,Icon,2020-11-30 12:21
ferenc puskas,94,0.0,Icon,2020-11-30 12:21
peter schmeichel,92,0.0,Icon,2020-11-30 12:21
pavel nedved,91,0.0,Icon,2020-11-30 12:21
ronaldinho,94,0.0,Icon,2020-11-30 12:21
scott sinclair,82,0.0,Squad Foundations,2020-11-30 12:21
bradley dack,82,0.0,Squad Foundations,2020-11-30 12:21
steven gerrard,91,0.0,Icon,2020-11-30 12:21
ronaldo,96,0.0,Icon,2020-11-30 12:21
zinedine zidane,96,0.0,Icon,2020-11-30 12:21
andriy shevchenko,91,0.0,Icon,2020-11-30 12:21
riquelme,91,0.0,Icon,2020-11-30 12:21
edwin van der sar,91,0.0,Icon,2020-11-30 12:21
kaka,91,0.0,Icon,2020-11-30 12:21
diego maradona,97,0.0,Icon,2020-11-30 12:21
fernando hierro ruiz,91,0.0,Icon,2020-11-30 12:21
gheorghe hagi,91,0.0,Icon,2020-11-30 12:21
ronald koeman,91,0.0,Icon,2020-11-30 12:21
didier drogba,91,0.0,Icon,2020-11-30 12:21
sergio reguilon rodriguez,82,0.0,Rare,2020-11-30 12:21
joseph aidoo,82,0.0,Objectives,2020-11-30 12:21
michael owen,91,0.0,Icon,2020-11-30 12:21
kenny dalglish,92,0.0,Icon,2020-11-30 12:21
paolo maldini,94,0.0,Icon,2020-11-30 12:21
lev yashin,94,0.0,Icon,2020-11-30 12:21
samuel eto'o,92,0.0,Icon,2020-11-30 12:21
andres tello,82,0.0,Objectives,2020-11-30 12:21
david trezeguet,91,0.0,Icon,2020-11-30 12:21
alvaro borja morata martin,82,0.0,Rare,2020-11-30 12:21
alan shearer,91,0.0,Icon,2020-11-30 12:21
paul scholes,91,0.0,Icon,2020-11-30 12:21
marcel desailly,91,0.0,Icon,2020-11-30 12:21
clarence seedorf,91,0.0,Icon,2020-11-30 12:21
robert pires,91,0.0,Icon,2020-11-30 12:21
michael ballack,91,0.0,Icon,2020-11-30 12:21
johan cruyff,94,0.0,Icon,2020-11-30 12:21
jonathan bamba,86,1.0,Ligue,2020-11-30 12:21
ibrahima niane,84,1.0,Ligue,2020-11-30 12:21
mario figueira fernandes,82,900.0,Rare,2020-11-30 12:21
geronimo rulli,82,900.0,Rare,2020-11-30 12:21
tomas vaclik,82,900.0,Rare,2020-11-30 12:21
sergio asenjo andres,82,900.0,Rare,2020-11-30 12:21
fernando muslera,82,900.0,Rare,2020-11-30 12:21
gianluigi buffon,82,950.0,Rare,2020-11-30 12:21
jiři pavlenka,82,1000.0,Rare,2020-11-30 12:21
fernando pacheco flores,82,1000.0,Rare,2020-11-30 12:21
agustin marchesin,82,1000.0,Non-Rare,2020-11-30 12:21
mesut ozil,82,1000.0,Rare,2020-11-30 12:21
anderson talisca,82,1000.0,Rare,2020-11-30 12:21
andrej kramaric,82,1000.0,Rare,2020-11-30 12:21
mattia perin,82,1000.0,Rare,2020-11-30 12:21
marko arnautovic,82,1000.0,Rare,2020-11-30 12:21
xherdan shaqiri,81,1000.0,Rare,2020-11-30 12:21
james rodriguez,82,1100.0,Rare,2020-11-30 12:21
tomas vaclik,82,1100.0,CL,2020-11-30 12:21
oliver baumann,82,1100.0,Rare,2020-11-30 12:21
marcel halstenberg,82,1100.0,Rare,2020-11-30 12:21
gianluigi buffon,82,1100.0,CL,2020-11-30 12:21
joao felix sequeira,81,1200.0,Rare,2020-11-30 12:21
nicolas pepe,82,1200.0,Rare,2020-11-30 12:21
