full_name,rating,price,version,date
joshua king,84,0.0,Squad Foundations,2020-12-12 21:07
gerard deulofeu lazaro,86,0.0,League Player,2020-12-12 21:07
kingsley coman,86,0.0,TOTGS,2020-12-12 21:07
frank rijkaard,90,0.0,Icon,2020-12-12 21:07
nick lima,83,0.0,Squad Foundations,2020-12-12 21:07
luis hernandez,90,0.0,Icon,2020-12-12 21:07
michael essien,90,0.0,Icon,2020-12-12 21:07
jari litmanen,90,0.0,Icon,2020-12-12 21:07
rodrygo silva de goes,83,0.0,Record Breaker,2020-12-12 21:07
claude makelele,90,0.0,Icon,2020-12-12 21:07
steven bergwijn,83,0.0,,2020-12-12 21:07
gianfranco zola,90,0.0,Icon,2020-12-12 21:07
timo baumgartl,83,0.0,Squad Foundations,2020-12-12 21:07
thiago,85,0.0,Rare,2020-12-12 21:07
diego godin,85,0.0,Rare,2020-12-12 21:07
alessio romagnoli,86,0.0,Objectives,2020-12-12 21:07
roy keane,90,0.0,Icon,2020-12-12 21:07
marcel sabitzer,85,0.0,Objectives,2020-12-12 21:07
philipp lahm,91,0.0,Icon,2020-12-12 21:07
bernat,85,0.0,Objectives,2020-12-12 21:07
ian rush,91,0.0,Icon,2020-12-12 21:07
patrick vieira,91,0.0,Icon,2020-12-12 21:07
patrick kluivert,91,0.0,Icon,2020-12-12 21:07
socrates,91,0.0,Icon,2020-12-12 21:07
ronald koeman,91,0.0,Icon,2020-12-12 21:07
gheorghe hagi,91,0.0,Icon,2020-12-12 21:07
edwin van der sar,91,0.0,Icon,2020-12-12 21:07
didier drogba,91,0.0,Icon,2020-12-12 21:07
riquelme,91,0.0,Icon,2020-12-12 21:07
andriy shevchenko,91,0.0,Icon,2020-12-12 21:07
pavel nedved,91,0.0,Icon,2020-12-12 21:07
alexandre lacazette,85,0.0,Objectives,2020-12-12 21:07
iago aspas,86,0.0,Objectives,2020-12-12 21:07
denzel dumfries,83,0.0,Halloween,2020-12-12 21:07
henrik larsson,90,0.0,Icon,2020-12-12 21:07
hidetoshi nakata,88,0.0,Icon,2020-12-12 21:07
nelson semedo,83,0.0,Rare,2020-12-12 21:07
oyarzabal,88,0.0,LaLiga POTM,2020-12-12 21:07
gonzalo higuain,83,0.0,Rare,2020-12-12 21:07
arturo vidal,83,0.0,Rare,2020-12-12 21:07
david beckham,89,0.0,Icon,2020-12-12 21:07
marcos acuna,83,0.0,Rare,2020-12-12 21:07
ashley cole,89,0.0,Icon,2020-12-12 21:07
mitchell van bergen,84,0.0,Squad Foundations,2020-12-12 21:07
erling haaland,84,0.0,,2020-12-12 21:07
jules kounde,84,0.0,UCL Live Obj.,2020-12-12 21:07
ian wright,89,0.0,Icon,2020-12-12 21:07
bojan,84,0.0,Squad Foundations,2020-12-12 21:07
gareth bale,83,0.0,Rare,2020-12-12 21:07
luis suarez,87,0.0,Rare,2020-12-12 21:07
inaki williams,84,0.0,Halloween SBC,2020-12-12 21:07
christian vieri,90,0.0,Icon,2020-12-12 21:07
joaquin correa,86,0.0,UCL Live,2020-12-12 21:07
juan sebastian veron,90,0.0,Icon,2020-12-12 21:07
florent mollet,86,0.0,League Player Obj.,2020-12-12 21:07
nemanja vidic,90,0.0,Icon,2020-12-12 21:07
callejon jose,84,0.0,Rare,2020-12-12 21:07
david trezeguet,91,0.0,Icon,2020-12-12 21:07
alex telles,84,0.0,CL,2020-12-12 21:07
david beckham,87,0.0,Icon,2020-12-12 21:07
thomas partey,84,0.0,CL,2020-12-12 21:07
trent alexander-arnold,87,0.0,,2020-12-12 21:07
douglas costa,84,0.0,CL,2020-12-12 21:07
diogo jota,83,0.0,OTW Objective,2020-12-12 21:07
nordi mukiele,84,0.0,Halloween Objective,2020-12-12 21:07
kylian mbappe,90,0.0,,2020-12-12 21:07
alphonse areola,82,0.0,Rare,2020-12-12 21:07
marc overmars,90,0.0,Icon,2020-12-12 21:07
marco van basten,93,0.0,Icon,2020-12-12 21:07
gary lineker,92,0.0,Icon,2020-12-12 21:07
hector bellerin moruno,85,0.0,Obj League Player,2020-12-12 21:07
alessandro del piero,92,0.0,Icon,2020-12-12 21:07
carles puyol saforcada,92,0.0,Icon,2020-12-12 21:07
peter schmeichel,92,0.0,Icon,2020-12-12 21:07
lothar matthaus,93,0.0,Icon,2020-12-12 21:07
sergio reguilon rodriguez,82,0.0,Rare,2020-12-12 21:07
johan cruyff,94,0.0,Icon,2020-12-12 21:07
george best,93,0.0,Icon,2020-12-12 21:07
ferenc puskas,94,0.0,Icon,2020-12-12 21:07
ruud gullit,93,0.0,Icon,2020-12-12 21:07
zinedine zidane,96,0.0,Icon,2020-12-12 21:07
franco baresi,93,0.0,Icon,2020-12-12 21:07
carlos alberto torres,93,0.0,Icon,2020-12-12 21:07
alvaro borja morata martin,82,0.0,Rare,2020-12-12 21:07
karim bellarabi,85,0.0,Halloween SBC,2020-12-12 21:07
bobby moore,92,0.0,Icon,2020-12-12 21:07
kenny dalglish,92,0.0,Icon,2020-12-12 21:07
diego maradona,97,0.0,Icon,2020-12-12 21:07
ronaldo,96,0.0,Icon,2020-12-12 21:07
eric cantona,93,0.0,Icon,2020-12-12 21:07
paolo maldini,94,0.0,Icon,2020-12-12 21:07
hristo stoichkov,92,0.0,Icon,2020-12-12 21:07
rivaldo,92,0.0,Icon,2020-12-12 21:07
david beckham,92,0.0,Icon,2020-12-12 21:07
michael ballack,91,0.0,Icon,2020-12-12 21:07
naby keïta,85,0.0,Objectives,2020-12-12 21:07
marcel desailly,91,0.0,Icon,2020-12-12 21:07
yannick bolasie,85,0.0,Freeze Obj,2020-12-12 21:07
paul scholes,91,0.0,Icon,2020-12-12 21:07
ibrahima niane,84,1.0,Ligue,2020-12-12 21:07
