full_name,rating,price,version,date
pele,98,0.0,Icon,2020-12-04 17:06
rio ferdinand,90,0.0,Icon,2020-12-04 17:06
hernan crespo,90,0.0,Icon,2020-12-04 17:06
michael essien,90,0.0,Icon,2020-12-04 17:06
anderson luis de souza,90,0.0,Icon,2020-12-04 17:06
luis hernandez,90,0.0,Icon,2020-12-04 17:06
frank rijkaard,90,0.0,Icon,2020-12-04 17:06
marc overmars,90,0.0,Icon,2020-12-04 17:06
henrik larsson,90,0.0,Icon,2020-12-04 17:06
christian vieri,90,0.0,Icon,2020-12-04 17:06
juan sebastian veron,90,0.0,Icon,2020-12-04 17:06
pep guardiola,90,0.0,Icon,2020-12-04 17:06
alvaro borja morata martin,82,0.0,Rare,2020-12-04 17:06
gerard deulofeu lazaro,86,0.0,League Player,2020-12-04 17:06
inaki williams,84,0.0,Halloween SBC,2020-12-04 17:06
davor suker,90,0.0,Icon,2020-12-04 17:06
nemanja vidic,90,0.0,Icon,2020-12-04 17:06
kingsley coman,86,0.0,TOTGS,2020-12-04 17:06
jari litmanen,90,0.0,Icon,2020-12-04 17:06
kylian mbappe,90,0.0,,2020-12-04 17:06
frank lampard,90,0.0,Icon,2020-12-04 17:06
emmanuel petit,90,0.0,Icon,2020-12-04 17:06
roberto carlos,91,0.0,Icon,2020-12-04 17:06
laurent blanc,91,0.0,Icon,2020-12-04 17:06
danilo luis helio pereira,82,0.0,CL,2020-12-04 17:06
miroslav klose,91,0.0,Icon,2020-12-04 17:06
ian rush,91,0.0,Icon,2020-12-04 17:06
iago aspas,86,0.0,Objectives,2020-12-04 17:06
alessio romagnoli,86,0.0,Objectives,2020-12-04 17:06
philipp lahm,91,0.0,Icon,2020-12-04 17:06
fernando torres,91,0.0,Icon,2020-12-04 17:06
bastian schweinsteiger,91,0.0,Icon,2020-12-04 17:06
petr cech,91,0.0,Icon,2020-12-04 17:06
sergio reguilon rodriguez,82,0.0,Rare,2020-12-04 17:06
roy keane,90,0.0,Icon,2020-12-04 17:06
jay-jay okocha,90,0.0,Icon,2020-12-04 17:06
rui manuel cesar costa,90,0.0,Icon,2020-12-04 17:06
filippo inzaghi,90,0.0,Icon,2020-12-04 17:06
gianfranco zola,90,0.0,Icon,2020-12-04 17:06
claude makelele,90,0.0,Icon,2020-12-04 17:06
timo baumgartl,83,0.0,Squad Foundations,2020-12-04 17:06
steven bergwijn,83,0.0,,2020-12-04 17:06
rodrygo silva de goes,83,0.0,Record Breaker,2020-12-04 17:06
iago aspas,84,0.0,Rare,2020-12-04 17:06
luis suarez,87,0.0,Rare,2020-12-04 17:06
hidetoshi nakata,88,0.0,Icon,2020-12-04 17:06
arturo vidal,83,0.0,Rare,2020-12-04 17:06
gonzalo higuain,83,0.0,Rare,2020-12-04 17:06
nelson semedo,83,0.0,Rare,2020-12-04 17:06
callejon jose,84,0.0,Rare,2020-12-04 17:06
alex telles,84,0.0,CL,2020-12-04 17:06
thomas partey,84,0.0,CL,2020-12-04 17:06
douglas costa,84,0.0,CL,2020-12-04 17:06
marcos acuna,83,0.0,Rare,2020-12-04 17:06
nordi mukiele,84,0.0,Halloween Objective,2020-12-04 17:06
mitchell van bergen,84,0.0,Squad Foundations,2020-12-04 17:06
erling haaland,84,0.0,,2020-12-04 17:06
joshua king,84,0.0,Squad Foundations,2020-12-04 17:06
joaquin correa,84,0.0,UCL Live,2020-12-04 17:06
bojan,84,0.0,Squad Foundations,2020-12-04 17:06
hector bellerin moruno,85,0.0,Obj League Player,2020-12-04 17:06
naby keïta,85,0.0,Objectives,2020-12-04 17:06
david beckham,89,0.0,Icon,2020-12-04 17:06
karim bellarabi,85,0.0,Halloween SBC,2020-12-04 17:06
nick lima,83,0.0,Squad Foundations,2020-12-04 17:06
thiago,85,0.0,Rare,2020-12-04 17:06
diego godin,85,0.0,Rare,2020-12-04 17:06
sol campbell,89,0.0,Icon,2020-12-04 17:06
gennaro gattuso,89,0.0,Icon,2020-12-04 17:06
john barnes,89,0.0,Icon,2020-12-04 17:06
alexandre lacazette,85,0.0,Objectives,2020-12-04 17:06
marcel sabitzer,85,0.0,Objectives,2020-12-04 17:06
patrick vieira,91,0.0,Icon,2020-12-04 17:06
ian wright,89,0.0,Icon,2020-12-04 17:06
david beckham,87,0.0,Icon,2020-12-04 17:06
florent mollet,86,0.0,League Player Obj.,2020-12-04 17:06
ashley cole,89,0.0,Icon,2020-12-04 17:06
bernat,85,0.0,Objectives,2020-12-04 17:06
trent alexander-arnold,87,0.0,,2020-12-04 17:06
diogo jose teixeira da silva,83,0.0,OTW Objective,2020-12-04 17:06
gareth bale,83,0.0,Rare,2020-12-04 17:06
gianluca zambrotta,89,0.0,Icon,2020-12-04 17:06
patrick kluivert,91,0.0,Icon,2020-12-04 17:06
alphonse areola,82,0.0,Rare,2020-12-04 17:06
eusebio,93,0.0,Icon,2020-12-04 17:06
clarence seedorf,91,0.0,Icon,2020-12-04 17:06
marcel desailly,91,0.0,Icon,2020-12-04 17:06
paul scholes,91,0.0,Icon,2020-12-04 17:06
alan shearer,91,0.0,Icon,2020-12-04 17:06
johan cruyff,94,0.0,Icon,2020-12-04 17:06
emilio butragueno,92,0.0,Icon,2020-12-04 17:06
eric cantona,93,0.0,Icon,2020-12-04 17:06
xavier hernandez,93,0.0,Icon,2020-12-04 17:06
ryan giggs,92,0.0,Icon,2020-12-04 17:06
samuel eto'o,92,0.0,Icon,2020-12-04 17:06
paolo maldini,94,0.0,Icon,2020-12-04 17:06
lev yashin,94,0.0,Icon,2020-12-04 17:06
javier zanetti,92,0.0,Icon,2020-12-04 17:06
robert pires,91,0.0,Icon,2020-12-04 17:06
alessandro nesta,92,0.0,Icon,2020-12-04 17:06
rivaldo,92,0.0,Icon,2020-12-04 17:06
kenny dalglish,92,0.0,Icon,2020-12-04 17:06
hristo stoichkov,92,0.0,Icon,2020-12-04 17:06
luis figo,92,0.0,Icon,2020-12-04 17:06
andrea pirlo,92,0.0,Icon,2020-12-04 17:06
ruud van nistelrooy,92,0.0,Icon,2020-12-04 17:06
raul gonzalez blanco,92,0.0,Icon,2020-12-04 17:06
peter schmeichel,92,0.0,Icon,2020-12-04 17:06
hugo sanchez,92,0.0,Icon,2020-12-04 17:06
bobby moore,92,0.0,Icon,2020-12-04 17:06
dennis bergkamp,92,0.0,Icon,2020-12-04 17:06
carles puyol saforcada,92,0.0,Icon,2020-12-04 17:06
alessandro del piero,92,0.0,Icon,2020-12-04 17:06
gary lineker,92,0.0,Icon,2020-12-04 17:06
fabio cannavaro,92,0.0,Icon,2020-12-04 17:06
michael ballack,91,0.0,Icon,2020-12-04 17:06
mane garrincha,94,0.0,Icon,2020-12-04 17:06
david trezeguet,91,0.0,Icon,2020-12-04 17:06
kaka,91,0.0,Icon,2020-12-04 17:06
fernando hierro ruiz,91,0.0,Icon,2020-12-04 17:06
ferenc puskas,94,0.0,Icon,2020-12-04 17:06
gheorghe hagi,91,0.0,Icon,2020-12-04 17:06
michael owen,91,0.0,Icon,2020-12-04 17:06
carlos alberto torres,93,0.0,Icon,2020-12-04 17:06
edwin van der sar,91,0.0,Icon,2020-12-04 17:06
ronaldo,96,0.0,Icon,2020-12-04 17:06
thierry henry,93,0.0,Icon,2020-12-04 17:06
roberto baggio,93,0.0,Icon,2020-12-04 17:06
socrates,91,0.0,Icon,2020-12-04 17:06
zinedine zidane,96,0.0,Icon,2020-12-04 17:06
lothar matthaus,91,0.0,Icon,2020-12-04 17:06
michael laudrup,91,0.0,Icon,2020-12-04 17:06
diego maradona,97,0.0,Icon,2020-12-04 17:06
franco baresi,93,0.0,Icon,2020-12-04 17:06
didier drogba,91,0.0,Icon,2020-12-04 17:06
ronald koeman,91,0.0,Icon,2020-12-04 17:06
andriy shevchenko,91,0.0,Icon,2020-12-04 17:06
marco van basten,93,0.0,Icon,2020-12-04 17:06
ruud gullit,93,0.0,Icon,2020-12-04 17:06
pavel nedved,91,0.0,Icon,2020-12-04 17:06
lothar matthaus,93,0.0,Icon,2020-12-04 17:06
riquelme,91,0.0,Icon,2020-12-04 17:06
steven gerrard,91,0.0,Icon,2020-12-04 17:06
george best,93,0.0,Icon,2020-12-04 17:06
ronaldinho,94,0.0,Icon,2020-12-04 17:06
ibrahima niane,84,1.0,Ligue,2020-12-04 17:06
jonathan bamba,86,1.0,Ligue,2020-12-04 17:06
mattia perin,82,750.0,Rare,2020-12-04 17:06
marko arnautovic,82,750.0,Rare,2020-12-04 17:06
sergio asenjo andres,82,750.0,Rare,2020-12-04 17:06
tomas vaclik,82,750.0,Rare,2020-12-04 17:06
gianluigi buffon,82,750.0,Rare,2020-12-04 17:06
anderson talisca,82,800.0,Rare,2020-12-04 17:06
geronimo rulli,82,800.0,Rare,2020-12-04 17:06
james rodriguez,82,800.0,Rare,2020-12-04 17:06
aaron ramsey,82,800.0,Rare,2020-12-04 17:06
fernando muslera,82,850.0,Rare,2020-12-04 17:06
mesut ozil,82,850.0,Rare,2020-12-04 17:06
kepa arrizabalaga,82,850.0,Rare,2020-12-04 17:06
jiři pavlenka,82,850.0,Rare,2020-12-04 17:06
marcos llorente,82,850.0,Rare,2020-12-04 17:06
mario figueira fernandes,82,850.0,Rare,2020-12-04 17:06
yannick carrasco,82,900.0,Rare,2020-12-04 17:06
dimitri payet,82,900.0,Rare,2020-12-04 17:06
david soria solis,82,900.0,Non-Rare,2020-12-04 17:06
ruben diogo da silva neves,82,900.0,Rare,2020-12-04 17:06
angel correa,82,900.0,Rare,2020-12-04 17:06
mike maignan,82,900.0,Rare,2020-12-04 17:06
fernando pacheco flores,82,900.0,Rare,2020-12-04 17:06
andrej kramaric,82,950.0,Rare,2020-12-04 17:06
ivan rakitic,82,950.0,Rare,2020-12-04 17:06
robin gosens,82,950.0,Rare,2020-12-04 17:06
oliver baumann,82,950.0,Rare,2020-12-04 17:06
lars bender,82,1000.0,Rare,2020-12-04 17:06
lucas ocampos,82,1000.0,Rare,2020-12-04 17:06
