full_name,rating,price,version,date
pele,98,0.0,Icon,2020-12-02 22:23
hernan crespo,90,0.0,Icon,2020-12-02 22:23
michael essien,90,0.0,Icon,2020-12-02 22:23
anderson luis de souza,90,0.0,Icon,2020-12-02 22:23
luis hernandez,90,0.0,Icon,2020-12-02 22:23
frank rijkaard,90,0.0,Icon,2020-12-02 22:23
marc overmars,90,0.0,Icon,2020-12-02 22:23
henrik larsson,90,0.0,Icon,2020-12-02 22:23
rio ferdinand,90,0.0,Icon,2020-12-02 22:23
christian vieri,90,0.0,Icon,2020-12-02 22:23
pep guardiola,90,0.0,Icon,2020-12-02 22:23
alvaro borja morata martin,82,0.0,Rare,2020-12-02 22:23
davor suker,90,0.0,Icon,2020-12-02 22:23
nemanja vidic,90,0.0,Icon,2020-12-02 22:23
alphonse areola,82,0.0,Rare,2020-12-02 22:23
kylian mbappe,90,0.0,,2020-12-02 22:23
steven bergwijn,83,0.0,,2020-12-02 22:23
juan sebastian veron,90,0.0,Icon,2020-12-02 22:23
sol campbell,89,0.0,Icon,2020-12-02 22:23
jari litmanen,90,0.0,Icon,2020-12-02 22:23
claude makelele,90,0.0,Icon,2020-12-02 22:23
roberto carlos,91,0.0,Icon,2020-12-02 22:23
laurent blanc,91,0.0,Icon,2020-12-02 22:23
miroslav klose,91,0.0,Icon,2020-12-02 22:23
ian rush,91,0.0,Icon,2020-12-02 22:23
danilo luis helio pereira,82,0.0,CL,2020-12-02 22:23
philipp lahm,91,0.0,Icon,2020-12-02 22:23
fernando torres,91,0.0,Icon,2020-12-02 22:23
frank lampard,90,0.0,Icon,2020-12-02 22:23
bastian schweinsteiger,91,0.0,Icon,2020-12-02 22:23
sergio reguilon rodriguez,82,0.0,Rare,2020-12-02 22:23
roy keane,90,0.0,Icon,2020-12-02 22:23
jay-jay okocha,90,0.0,Icon,2020-12-02 22:23
rui manuel cesar costa,90,0.0,Icon,2020-12-02 22:23
filippo inzaghi,90,0.0,Icon,2020-12-02 22:23
gianfranco zola,90,0.0,Icon,2020-12-02 22:23
emmanuel petit,90,0.0,Icon,2020-12-02 22:23
petr cech,91,0.0,Icon,2020-12-02 22:23
patrick vieira,91,0.0,Icon,2020-12-02 22:23
gennaro gattuso,89,0.0,Icon,2020-12-02 22:23
nick lima,83,0.0,Squad Foundations,2020-12-02 22:23
alex telles,84,0.0,CL,2020-12-02 22:23
luis suarez,87,0.0,Rare,2020-12-02 22:23
callejon jose,84,0.0,Rare,2020-12-02 22:23
hector bellerin moruno,85,0.0,Obj League Player,2020-12-02 22:23
naby keïta,85,0.0,Objectives,2020-12-02 22:23
karim bellarabi,85,0.0,Halloween SBC,2020-12-02 22:23
thomas partey,84,0.0,CL,2020-12-02 22:23
trent alexander-arnold,87,0.0,,2020-12-02 22:23
marcel sabitzer,85,0.0,Objectives,2020-12-02 22:23
alexandre lacazette,85,0.0,Objectives,2020-12-02 22:23
