full_name,rating,price,version,date
pele,98,0.0,Icon,2020-12-10 13:09
marc overmars,90,0.0,Icon,2020-12-10 13:09
henrik larsson,90,0.0,Icon,2020-12-10 13:09
christian vieri,90,0.0,Icon,2020-12-10 13:09
juan sebastian veron,90,0.0,Icon,2020-12-10 13:09
pep guardiola,90,0.0,Icon,2020-12-10 13:09
davor suker,90,0.0,Icon,2020-12-10 13:09
nemanja vidic,90,0.0,Icon,2020-12-10 13:09
kylian mbappe,90,0.0,,2020-12-10 13:09
sol campbell,89,0.0,Icon,2020-12-10 13:09
gennaro gattuso,89,0.0,Icon,2020-12-10 13:09
john barnes,89,0.0,Icon,2020-12-10 13:09
ian wright,89,0.0,Icon,2020-12-10 13:09
gianluca zambrotta,89,0.0,Icon,2020-12-10 13:09
ashley cole,89,0.0,Icon,2020-12-10 13:09
david beckham,89,0.0,Icon,2020-12-10 13:09
hidetoshi nakata,88,0.0,Icon,2020-12-10 13:09
oyarzabal,88,0.0,LaLiga POTM,2020-12-10 13:09
frank rijkaard,90,0.0,Icon,2020-12-10 13:09
luis hernandez,90,0.0,Icon,2020-12-10 13:09
anderson luis de souza,90,0.0,Icon,2020-12-10 13:09
michael essien,90,0.0,Icon,2020-12-10 13:09
laurent blanc,91,0.0,Icon,2020-12-10 13:09
miroslav klose,91,0.0,Icon,2020-12-10 13:09
ian rush,91,0.0,Icon,2020-12-10 13:09
philipp lahm,91,0.0,Icon,2020-12-10 13:09
fernando torres,91,0.0,Icon,2020-12-10 13:09
bastian schweinsteiger,91,0.0,Icon,2020-12-10 13:09
petr cech,91,0.0,Icon,2020-12-10 13:09
roy keane,90,0.0,Icon,2020-12-10 13:09
luis suarez,87,0.0,Rare,2020-12-10 13:09
jay-jay okocha,90,0.0,Icon,2020-12-10 13:09
filippo inzaghi,90,0.0,Icon,2020-12-10 13:09
gianfranco zola,90,0.0,Icon,2020-12-10 13:09
emmanuel petit,90,0.0,Icon,2020-12-10 13:09
claude makelele,90,0.0,Icon,2020-12-10 13:09
frank lampard,90,0.0,Icon,2020-12-10 13:09
jari litmanen,90,0.0,Icon,2020-12-10 13:09
rio ferdinand,90,0.0,Icon,2020-12-10 13:09
hernan crespo,90,0.0,Icon,2020-12-10 13:09
rui manuel cesar costa,90,0.0,Icon,2020-12-10 13:09
trent alexander-arnold,87,0.0,,2020-12-10 13:09
david beckham,87,0.0,Icon,2020-12-10 13:09
florent mollet,86,0.0,League Player Obj.,2020-12-10 13:09
erling haaland,84,0.0,,2020-12-10 13:09
mitchell van bergen,84,0.0,Squad Foundations,2020-12-10 13:09
james maddison,84,0.0,eTOTGS SBC,2020-12-10 13:09
marcos acuna,83,0.0,Rare,2020-12-10 13:09
nelson semedo,83,0.0,Rare,2020-12-10 13:09
gonzalo higuain,83,0.0,Rare,2020-12-10 13:09
arturo vidal,83,0.0,Rare,2020-12-10 13:09
gareth bale,83,0.0,Rare,2020-12-10 13:09
joshua king,84,0.0,Squad Foundations,2020-12-10 13:09
diogo jota,83,0.0,OTW Objective,2020-12-10 13:09
nick lima,83,0.0,Squad Foundations,2020-12-10 13:09
rodrygo silva de goes,83,0.0,Record Breaker,2020-12-10 13:09
steven bergwijn,83,0.0,,2020-12-10 13:09
timo baumgartl,83,0.0,Squad Foundations,2020-12-10 13:09
alphonse areola,82,0.0,Rare,2020-12-10 13:09
alvaro borja morata martin,82,0.0,Rare,2020-12-10 13:09
sergio reguilon rodriguez,82,0.0,Rare,2020-12-10 13:09
danilo luis helio pereira,82,0.0,CL,2020-12-10 13:09
denzel dumfries,83,0.0,Halloween,2020-12-10 13:09
roberto carlos,91,0.0,Icon,2020-12-10 13:09
joaquin correa,84,0.0,UCL Live,2020-12-10 13:09
inaki williams,84,0.0,Halloween SBC,2020-12-10 13:09
iago aspas,86,0.0,Objectives,2020-12-10 13:09
alessio romagnoli,86,0.0,Objectives,2020-12-10 13:09
kingsley coman,86,0.0,TOTGS,2020-12-10 13:09
thiago,85,0.0,Rare,2020-12-10 13:09
diego godin,85,0.0,Rare,2020-12-10 13:09
alexandre lacazette,85,0.0,Objectives,2020-12-10 13:09
marcel sabitzer,85,0.0,Objectives,2020-12-10 13:09
bernat,85,0.0,Objectives,2020-12-10 13:09
bojan,84,0.0,Squad Foundations,2020-12-10 13:09
karim bellarabi,85,0.0,Halloween SBC,2020-12-10 13:09
naby keïta,85,0.0,Objectives,2020-12-10 13:09
hector bellerin moruno,85,0.0,Obj League Player,2020-12-10 13:09
callejon jose,84,0.0,Rare,2020-12-10 13:09
alex telles,84,0.0,CL,2020-12-10 13:09
thomas partey,84,0.0,CL,2020-12-10 13:09
